county,date,vaccines_started,vaccines_completed
Sandusky,2/23/21,197,111
Sandusky,2/24/21,689,269
Sandusky,2/25/21,250,275
Sandusky,2/26/21,518,390
Sandusky,2/27/21,121,51
Sandusky,2/28/21,34,35
Sandusky,3/1/21,205,83
Sandusky,3/2/21,191,181
Sandusky,3/3/21,132,257
Sandusky,3/4/21,848,207
Sandusky,3/5/21,363,240
Sandusky,3/6/21,153,113
Sandusky,3/7/21,62,62
Sandusky,3/8/21,456,316
Sandusky,3/9/21,198,248
Sandusky,3/10/21,472,419
Sandusky,3/11/21,249,181
Sandusky,3/12/21,403,171
Sandusky,3/13/21,391,270
Sandusky,3/14/21,34,6
Sandusky,3/15/21,199,229
Sandusky,3/16/21,247,238
Sandusky,3/17/21,292,135
Sandusky,3/18/21,268,148
Sandusky,3/19/21,664,97
Sandusky,3/20/21,121,84
Sandusky,3/21/21,34,25
Sandusky,3/22/21,346,15
Sandusky,3/23/21,206,353
Sandusky,3/24/21,450,163
Sandusky,3/25/21,255,108
Sandusky,3/26/21,233,979
Sandusky,3/27/21,154,72
Sandusky,3/28/21,45,12
Sandusky,3/29/21,146,180
Sandusky,3/30/21,366,240
Sandusky,3/31/21,394,177
Sandusky,4/1/21,715,841
Sandusky,4/2/21,326,390
Sandusky,4/3/21,106,99
Sandusky,4/4/21,22,25
Sandusky,4/5/21,79,97
Sandusky,4/6/21,265,361
Sandusky,4/7/21,346,212
Sandusky,4/8/21,194,262
Sandusky,4/9/21,260,429
Sandusky,4/10/21,51,384
Sandusky,4/11/21,14,37
Sandusky,4/12/21,164,111
Sandusky,4/13/21,170,363
Sandusky,4/14/21,153,255
Sandusky,4/15/21,84,254
Sandusky,4/16/21,136,577
Sandusky,4/17/21,136,108
Sandusky,4/18/21,12,39
Sandusky,4/19/21,56,162
Sandusky,4/20/21,72,255
Sandusky,4/21/21,85,434
Sandusky,4/22/21,131,776
Sandusky,4/23/21,78,224
Sandusky,4/24/21,31,94
Sandusky,4/25/21,18,8
Scioto,12/14/20,0,0
Scioto,12/15/20,0,0
Scioto,12/16/20,1,0
Scioto,12/17/20,1,0
Scioto,12/18/20,1,0
Scioto,12/19/20,0,0
Scioto,12/20/20,1,0
Scioto,12/21/20,97,0
Scioto,12/22/20,129,0
Scioto,12/23/20,487,0
Scioto,12/24/20,193,0
Scioto,12/25/20,2,0
Scioto,12/26/20,83,0
Scioto,12/27/20,54,0
Scioto,12/28/20,328,0
Scioto,12/29/20,356,0
Scioto,12/30/20,458,0
Scioto,12/31/20,309,0
Scioto,1/1/21,3,0
Scioto,1/2/21,88,0
Scioto,1/3/21,12,0
Scioto,1/4/21,254,0
Scioto,1/5/21,149,0
Scioto,1/6/21,166,1
Scioto,1/7/21,204,1
Scioto,1/8/21,202,0
Scioto,1/9/21,1,0
Scioto,1/10/21,10,1
Scioto,1/11/21,113,12
Scioto,1/12/21,174,19
Scioto,1/13/21,188,58
Scioto,1/14/21,258,55
Scioto,1/15/21,88,3
Scioto,1/16/21,8,4
Scioto,1/17/21,155,101
Scioto,1/18/21,113,184
Scioto,1/19/21,269,255
Scioto,1/20/21,337,133
Scioto,1/21/21,299,231
Scioto,1/22/21,255,149
Scioto,1/23/21,178,74
Scioto,1/24/21,264,24
Scioto,1/25/21,122,414
Scioto,1/26/21,256,281
Scioto,1/27/21,236,282
Scioto,1/28/21,466,189
Scioto,1/29/21,198,160
Scioto,1/30/21,279,2
Scioto,1/31/21,254,0
Scioto,2/1/21,108,267
Scioto,2/2/21,37,149
Scioto,2/3/21,192,51
Scioto,2/4/21,296,202
Scioto,2/5/21,333,181
Scioto,2/6/21,234,4
Scioto,2/7/21,26,9
Scioto,2/8/21,147,128
Scioto,2/9/21,154,171
Scioto,2/10/21,228,180
Scioto,2/11/21,62,225
Scioto,2/12/21,86,202
Scioto,2/13/21,247,21
Scioto,2/14/21,67,144
Scioto,2/15/21,28,132
Scioto,2/16/21,30,65
Scioto,2/17/21,30,300
Scioto,2/18/21,27,343
Scioto,2/19/21,324,208
Scioto,2/20/21,61,357
Scioto,2/21/21,2,315
Scioto,2/22/21,118,524
Scioto,2/23/21,178,269
Scioto,2/24/21,153,292
Scioto,2/25/21,853,243
Scioto,2/26/21,573,483
Scioto,2/27/21,163,18
Scioto,2/28/21,73,14
Scioto,3/1/21,224,212
Scioto,3/2/21,153,10
Scioto,3/3/21,393,34
Scioto,3/4/21,677,326
Scioto,3/5/21,286,401
Scioto,3/6/21,292,439
Scioto,3/7/21,8,9
Scioto,3/8/21,104,732
Scioto,3/9/21,63,178
Scioto,3/10/21,552,65
Scioto,3/11/21,717,182
Scioto,3/12/21,402,259
Scioto,3/13/21,89,86
Scioto,3/14/21,341,43
Scioto,3/15/21,359,95
Scioto,3/16/21,155,54
Scioto,3/17/21,374,52
Scioto,3/18/21,454,517
Scioto,3/19/21,155,25
Scioto,3/20/21,26,15
Scioto,3/21/21,3,1
Scioto,3/22/21,158,258
Scioto,3/23/21,371,114
Scioto,3/24/21,279,616
Scioto,3/25/21,349,745
Scioto,3/26/21,207,586
Scioto,3/27/21,19,152
Scioto,3/28/21,9,20
Scioto,3/29/21,329,151
Scioto,3/30/21,333,82
Scioto,3/31/21,303,520
Scioto,4/1/21,427,558
Scioto,4/2/21,74,118
Scioto,4/3/21,14,8
Scioto,4/4/21,2,1
Scioto,4/5/21,122,378
Scioto,4/6/21,126,323
Scioto,4/7/21,237,578
Scioto,4/8/21,270,468
Scioto,4/9/21,164,174
Scioto,4/10/21,35,38
Scioto,4/11/21,25,16
Scioto,4/12/21,88,188
Scioto,4/13/21,79,432
Scioto,4/14/21,156,284
Scioto,4/15/21,156,298
Scioto,4/16/21,52,140
Scioto,4/17/21,2,21
Scioto,4/18/21,5,3
Scioto,4/19/21,37,227
Scioto,4/20/21,55,272
Scioto,4/21/21,33,299
Scioto,4/22/21,38,247
Scioto,4/23/21,59,118
Scioto,4/24/21,12,18
Scioto,4/25/21,6,0
Seneca,12/14/20,0,0
Seneca,12/15/20,0,0
Seneca,12/16/20,1,0
Seneca,12/17/20,0,0
Seneca,12/18/20,6,0
Seneca,12/19/20,0,0
Seneca,12/20/20,0,0
Seneca,12/21/20,14,0
Seneca,12/22/20,8,0
Seneca,12/23/20,228,0
Seneca,12/24/20,24,0
Seneca,12/25/20,0,0
Seneca,12/26/20,5,0
Seneca,12/27/20,93,0
Seneca,12/28/20,90,0
Seneca,12/29/20,134,0
Seneca,12/30/20,171,0
Seneca,12/31/20,68,1
Seneca,1/1/21,2,0
Seneca,1/2/21,92,0
Seneca,1/3/21,15,1
Seneca,1/4/21,120,3
Seneca,1/5/21,66,0
Seneca,1/6/21,148,1
Seneca,1/7/21,81,0
Seneca,1/8/21,91,4
Seneca,1/9/21,3,1
Seneca,1/10/21,1,0
Seneca,1/11/21,92,15
Seneca,1/12/21,100,0
Seneca,1/13/21,247,158
Seneca,1/14/21,188,6
Seneca,1/15/21,36,2
Seneca,1/16/21,6,1
Seneca,1/17/21,68,43
Seneca,1/18/21,32,5
Seneca,1/19/21,37,64
Seneca,1/20/21,39,56
Seneca,1/21/21,130,19
Seneca,1/22/21,114,18
Seneca,1/23/21,574,92
Seneca,1/24/21,14,18
Seneca,1/25/21,87,70
Seneca,1/26/21,131,89
Seneca,1/27/21,153,186
Seneca,1/28/21,111,61
Seneca,1/29/21,231,28
Seneca,1/30/21,49,2
Seneca,1/31/21,21,1
Seneca,2/1/21,79,116
Seneca,2/2/21,145,112
Seneca,2/3/21,192,156
Seneca,2/4/21,170,172
Seneca,2/5/21,181,88
Seneca,2/6/21,45,5
Seneca,2/7/21,16,70
Seneca,2/8/21,67,85
Seneca,2/9/21,84,83
Seneca,2/10/21,96,147
Seneca,2/11/21,201,89
Seneca,2/12/21,121,53
Seneca,2/13/21,65,586
Seneca,2/14/21,19,4
Seneca,2/15/21,62,52
Seneca,2/16/21,32,14
Seneca,2/17/21,169,40
Seneca,2/18/21,76,150
Seneca,2/19/21,135,112
Seneca,2/20/21,22,42
Seneca,2/21/21,12,19
Seneca,2/22/21,59,125
Seneca,2/23/21,121,171
Seneca,2/24/21,254,189
Seneca,2/25/21,681,219
Seneca,2/26/21,212,283
Seneca,2/27/21,586,54
Seneca,2/28/21,18,34
Seneca,3/1/21,102,57
Seneca,3/2/21,146,85
Seneca,3/3/21,137,110
Seneca,3/4/21,420,133
Seneca,3/5/21,349,176
Seneca,3/6/21,118,68
Seneca,3/7/21,38,48
Seneca,3/8/21,195,90
Seneca,3/9/21,462,104
Seneca,3/10/21,341,269
Seneca,3/11/21,318,197
Seneca,3/12/21,281,189
Seneca,3/13/21,147,52
Seneca,3/14/21,15,5
Seneca,3/15/21,154,56
Seneca,3/16/21,324,168
Seneca,3/17/21,287,134
Seneca,3/18/21,453,634
Seneca,3/19/21,718,580
Seneca,3/20/21,73,41
Seneca,3/21/21,28,4
Seneca,3/22/21,249,44
Seneca,3/23/21,232,58
Seneca,3/24/21,417,211
Seneca,3/25/21,338,191
Seneca,3/26/21,176,331
Seneca,3/27/21,105,534
Seneca,3/28/21,26,9
Seneca,3/29/21,152,103
Seneca,3/30/21,304,171
Seneca,3/31/21,370,308
Seneca,4/1/21,316,414
Seneca,4/2/21,160,301
Seneca,4/3/21,83,190
Seneca,4/4/21,9,13
Seneca,4/5/21,189,142
Seneca,4/6/21,229,533
Seneca,4/7/21,335,366
Seneca,4/8/21,269,294
Seneca,4/9/21,343,462
Seneca,4/10/21,157,317
Seneca,4/11/21,16,15
Seneca,4/12/21,97,209
Seneca,4/13/21,115,258
Seneca,4/14/21,191,280
Seneca,4/15/21,98,301
Seneca,4/16/21,150,150
Seneca,4/17/21,47,110
Seneca,4/18/21,1,21
Seneca,4/19/21,29,179
Seneca,4/20/21,68,210
Seneca,4/21/21,132,261
Seneca,4/22/21,49,325
Seneca,4/23/21,40,332
Seneca,4/24/21,28,162
Seneca,4/25/21,5,5
Shelby,12/14/20,0,0
Shelby,12/15/20,0,0
Shelby,12/16/20,1,0
Shelby,12/17/20,0,0
Shelby,12/18/20,1,0
Shelby,12/19/20,0,0
Shelby,12/20/20,0,0
Shelby,12/21/20,5,0
Shelby,12/22/20,5,0
Shelby,12/23/20,34,0
Shelby,12/24/20,101,0
Shelby,12/25/20,0,0
Shelby,12/26/20,6,0
Shelby,12/27/20,0,0
Shelby,12/28/20,54,0
Shelby,12/29/20,27,0
Shelby,12/30/20,75,0
Shelby,12/31/20,44,0
Shelby,1/1/21,1,0
Shelby,1/2/21,0,0
Shelby,1/3/21,23,0
Shelby,1/4/21,39,0
Shelby,1/5/21,48,0
Shelby,1/6/21,54,1
Shelby,1/7/21,34,0
Shelby,1/8/21,54,1
Shelby,1/9/21,2,0
Shelby,1/10/21,0,0
Shelby,1/11/21,33,2
Shelby,1/12/21,70,2
Shelby,1/13/21,65,2
Shelby,1/14/21,262,62
Shelby,1/15/21,112,4
Shelby,1/16/21,12,1
Shelby,1/17/21,7,0
Shelby,1/18/21,19,9
Shelby,1/19/21,84,4
Shelby,1/20/21,262,20
Shelby,1/21/21,187,19
Shelby,1/22/21,112,24
Shelby,1/23/21,16,0
Shelby,1/24/21,3,21
Shelby,1/25/21,60,35
Shelby,1/26/21,162,34
Shelby,1/27/21,466,47
Shelby,1/28/21,163,47
Shelby,1/29/21,73,40
Shelby,1/30/21,10,3
Shelby,1/31/21,1,1
Shelby,2/1/21,32,22
Shelby,2/2/21,191,45
Shelby,2/3/21,73,56
Shelby,2/4/21,485,217
Shelby,2/5/21,44,38
Shelby,2/6/21,17,11
Shelby,2/7/21,19,2
Shelby,2/8/21,45,36
Shelby,2/9/21,84,62
Shelby,2/10/21,31,178
Shelby,2/11/21,331,92
Shelby,2/12/21,50,56
Shelby,2/13/21,24,8
Shelby,2/14/21,15,3
Shelby,2/15/21,25,29
Shelby,2/16/21,35,88
Shelby,2/17/21,28,56
Shelby,2/18/21,76,73
Shelby,2/19/21,25,93
Shelby,2/20/21,5,25
Shelby,2/21/21,6,9
Shelby,2/22/21,13,49
Shelby,2/23/21,34,269
Shelby,2/24/21,172,505
Shelby,2/25/21,204,521
Shelby,2/26/21,346,38
Shelby,2/27/21,126,15
Shelby,2/28/21,12,17
Shelby,3/1/21,56,38
Shelby,3/2/21,121,210
Shelby,3/3/21,265,38
Shelby,3/4/21,624,246
Shelby,3/5/21,116,118
Shelby,3/6/21,227,231
Shelby,3/7/21,11,20
Shelby,3/8/21,83,77
Shelby,3/9/21,86,172
Shelby,3/10/21,331,152
Shelby,3/11/21,389,324
Shelby,3/12/21,81,78
Shelby,3/13/21,44,27
Shelby,3/14/21,7,10
Shelby,3/15/21,42,19
Shelby,3/16/21,389,59
Shelby,3/17/21,136,29
Shelby,3/18/21,510,86
Shelby,3/19/21,40,272
Shelby,3/20/21,61,157
Shelby,3/21/21,15,7
Shelby,3/22/21,41,13
Shelby,3/23/21,337,141
Shelby,3/24/21,104,167
Shelby,3/25/21,336,224
Shelby,3/26/21,112,78
Shelby,3/27/21,54,19
Shelby,3/28/21,22,14
Shelby,3/29/21,108,106
Shelby,3/30/21,161,43
Shelby,3/31/21,79,431
Shelby,4/1/21,132,587
Shelby,4/2/21,69,33
Shelby,4/3/21,49,16
Shelby,4/4/21,21,16
Shelby,4/5/21,56,51
Shelby,4/6/21,119,516
Shelby,4/7/21,350,91
Shelby,4/8/21,114,216
Shelby,4/9/21,126,93
Shelby,4/10/21,110,42
Shelby,4/11/21,89,89
Shelby,4/12/21,41,60
Shelby,4/13/21,118,200
Shelby,4/14/21,39,142
Shelby,4/15/21,54,507
Shelby,4/16/21,84,64
Shelby,4/17/21,19,33
Shelby,4/18/21,10,21
Shelby,4/19/21,29,49
Shelby,4/20/21,39,155
Shelby,4/21/21,46,59
Shelby,4/22/21,61,74
Shelby,4/23/21,35,84
Shelby,4/24/21,24,47
Shelby,4/25/21,2,9
Stark ,12/14/20,1,0
Stark ,12/15/20,4,0
Stark ,12/16/20,215,0
Stark ,12/17/20,25,0
Stark ,12/18/20,261,0
Stark ,12/19/20,52,0
Stark ,12/20/20,0,1
Stark ,12/21/20,203,0
Stark ,12/22/20,154,0
Stark ,12/23/20,546,0
Stark ,12/24/20,393,0
Stark ,12/25/20,18,0
Stark ,12/26/20,354,0
Stark ,12/27/20,39,1
Stark ,12/28/20,1003,0
Stark ,12/29/20,918,1
Stark ,12/30/20,1168,0
Stark ,12/31/20,546,1
Stark ,1/1/21,33,3
Stark ,1/2/21,333,3
Stark ,1/3/21,70,1
Stark ,1/4/21,695,4
Stark ,1/5/21,1037,7
Stark ,1/6/21,971,200
Stark ,1/7/21,951,27
Stark ,1/8/21,900,319
Stark ,1/9/21,259,3
Stark ,1/10/21,20,0
Stark ,1/11/21,315,217
Stark ,1/12/21,612,146
Stark ,1/13/21,697,278
Stark ,1/14/21,826,208
Stark ,1/15/21,568,27
Stark ,1/16/21,304,120
Stark ,1/17/21,44,10
Stark ,1/18/21,254,271
Stark ,1/19/21,278,225
Stark ,1/20/21,1229,503
Stark ,1/21/21,1687,361
Stark ,1/22/21,1135,236
Stark ,1/23/21,477,216
Stark ,1/24/21,121,4
Stark ,1/25/21,747,554
Stark ,1/26/21,872,960
Stark ,1/27/21,1910,934
Stark ,1/28/21,1660,642
Stark ,1/29/21,1638,606
Stark ,1/30/21,332,280
Stark ,1/31/21,205,85
Stark ,2/1/21,681,345
Stark ,2/2/21,959,853
Stark ,2/3/21,1847,781
Stark ,2/4/21,1845,1135
Stark ,2/5/21,2006,711
Stark ,2/6/21,1807,272
Stark ,2/7/21,165,18
Stark ,2/8/21,525,426
Stark ,2/9/21,744,641
Stark ,2/10/21,2158,632
Stark ,2/11/21,1466,671
Stark ,2/12/21,1670,680
Stark ,2/13/21,1346,371
Stark ,2/14/21,41,86
Stark ,2/15/21,287,282
Stark ,2/16/21,1348,357
Stark ,2/17/21,1198,1236
Stark ,2/18/21,390,1760
Stark ,2/19/21,287,1884
Stark ,2/20/21,697,515
Stark ,2/21/21,45,105
Stark ,2/22/21,347,643
Stark ,2/23/21,595,592
Stark ,2/24/21,950,1259
Stark ,2/25/21,1778,988
Stark ,2/26/21,759,1641
Stark ,2/27/21,1088,1316
Stark ,2/28/21,376,167
Stark ,3/1/21,422,655
Stark ,3/2/21,952,838
Stark ,3/3/21,1213,1639
Stark ,3/4/21,1782,2018
Stark ,3/5/21,1187,2265
Stark ,3/6/21,1002,1504
Stark ,3/7/21,202,169
Stark ,3/8/21,804,747
Stark ,3/9/21,2229,1608
Stark ,3/10/21,1570,2020
Stark ,3/11/21,1688,1599
Stark ,3/12/21,2176,1988
Stark ,3/13/21,798,1068
Stark ,3/14/21,212,38
Stark ,3/15/21,847,286
Stark ,3/16/21,2562,631
Stark ,3/17/21,3092,1395
Stark ,3/18/21,2784,606
Stark ,3/19/21,2579,597
Stark ,3/20/21,1878,525
Stark ,3/21/21,393,97
Stark ,3/22/21,1042,502
Stark ,3/23/21,2407,1078
Stark ,3/24/21,2556,1698
Stark ,3/25/21,2531,2026
Stark ,3/26/21,2564,1054
Stark ,3/27/21,1371,863
Stark ,3/28/21,225,148
Stark ,3/29/21,1225,608
Stark ,3/30/21,3186,1009
Stark ,3/31/21,2432,1426
Stark ,4/1/21,2608,1461
Stark ,4/2/21,2370,1016
Stark ,4/3/21,1365,854
Stark ,4/4/21,160,173
Stark ,4/5/21,1224,910
Stark ,4/6/21,2154,2358
Stark ,4/7/21,2576,1814
Stark ,4/8/21,2796,1842
Stark ,4/9/21,1745,2432
Stark ,4/10/21,1741,808
Stark ,4/11/21,312,401
Stark ,4/12/21,1154,976
Stark ,4/13/21,1528,2257
Stark ,4/14/21,1214,2868
Stark ,4/15/21,1305,2507
Stark ,4/16/21,1569,2378
Stark ,4/17/21,572,1501
Stark ,4/18/21,153,263
Stark ,4/19/21,525,1166
Stark ,4/20/21,900,2113
Stark ,4/21/21,711,2242
Stark ,4/22/21,1076,1673
Stark ,4/23/21,641,2457
Stark ,4/24/21,540,1118
Stark ,4/25/21,66,85
Summit,12/14/20,3,0
Summit,12/15/20,1,0
Summit,12/16/20,41,0
Summit,12/17/20,25,0
Summit,12/18/20,67,0
Summit,12/19/20,8,0
Summit,12/20/20,3,0
Summit,12/21/20,345,1
Summit,12/22/20,255,0
Summit,12/23/20,761,0
Summit,12/24/20,377,0
Summit,12/25/20,126,0
Summit,12/26/20,497,0
Summit,12/27/20,167,0
Summit,12/28/20,1235,0
Summit,12/29/20,1621,0
Summit,12/30/20,1621,0
Summit,12/31/20,962,0
Summit,1/1/21,72,1
Summit,1/2/21,115,2
Summit,1/3/21,176,2
Summit,1/4/21,1066,6
Summit,1/5/21,1691,14
Summit,1/6/21,1714,28
Summit,1/7/21,1581,18
Summit,1/8/21,1540,51
Summit,1/9/21,815,23
Summit,1/10/21,209,3
Summit,1/11/21,948,290
Summit,1/12/21,906,262
Summit,1/13/21,1511,230
Summit,1/14/21,1263,106
Summit,1/15/21,857,64
Summit,1/16/21,935,74
Summit,1/17/21,184,38
Summit,1/18/21,989,257
Summit,1/19/21,969,512
Summit,1/20/21,1352,511
Summit,1/21/21,2132,447
Summit,1/22/21,1869,396
Summit,1/23/21,1118,88
Summit,1/24/21,405,26
Summit,1/25/21,1066,1031
Summit,1/26/21,1045,1396
Summit,1/27/21,1742,1700
Summit,1/28/21,2063,1110
Summit,1/29/21,2126,909
Summit,1/30/21,757,423
Summit,1/31/21,264,301
Summit,2/1/21,1123,1050
Summit,2/2/21,1240,1387
Summit,2/3/21,1758,1085
Summit,2/4/21,3449,1446
Summit,2/5/21,2082,1165
Summit,2/6/21,2019,385
Summit,2/7/21,486,172
Summit,2/8/21,867,996
Summit,2/9/21,1032,722
Summit,2/10/21,1327,1246
Summit,2/11/21,2478,972
Summit,2/12/21,3352,1578
Summit,2/13/21,2200,708
Summit,2/14/21,310,158
Summit,2/15/21,580,1055
Summit,2/16/21,739,1020
Summit,2/17/21,1037,1680
Summit,2/18/21,1129,1928
Summit,2/19/21,812,2228
Summit,2/20/21,352,1070
Summit,2/21/21,241,308
Summit,2/22/21,781,844
Summit,2/23/21,602,1405
Summit,2/24/21,1675,2236
Summit,2/25/21,1615,2855
Summit,2/26/21,2415,1672
Summit,2/27/21,1492,1539
Summit,2/28/21,598,223
Summit,3/1/21,1022,1291
Summit,3/2/21,1399,1339
Summit,3/3/21,2737,1171
Summit,3/4/21,2999,1686
Summit,3/5/21,2981,3906
Summit,3/6/21,1744,1500
Summit,3/7/21,437,413
Summit,3/8/21,1293,860
Summit,3/9/21,2879,1279
Summit,3/10/21,3468,1991
Summit,3/11/21,3341,2176
Summit,3/12/21,2435,2682
Summit,3/13/21,2074,1154
Summit,3/14/21,678,452
Summit,3/15/21,2311,592
Summit,3/16/21,4083,866
Summit,3/17/21,3308,1633
Summit,3/18/21,4051,1856
Summit,3/19/21,3664,1829
Summit,3/20/21,3398,683
Summit,3/21/21,1548,279
Summit,3/22/21,2909,1189
Summit,3/23/21,5146,1056
Summit,3/24/21,4435,1955
Summit,3/25/21,4542,2116
Summit,3/26/21,3688,2890
Summit,3/27/21,2731,1697
Summit,3/28/21,1373,256
Summit,3/29/21,4000,942
Summit,3/30/21,5501,1941
Summit,3/31/21,5037,2214
Summit,4/1/21,3883,3802
Summit,4/2/21,3127,3035
Summit,4/3/21,2925,2918
Summit,4/4/21,821,252
Summit,4/5/21,2729,1976
Summit,4/6/21,3415,3391
Summit,4/7/21,5264,5102
Summit,4/8/21,4245,4518
Summit,4/9/21,2521,3501
Summit,4/10/21,3353,3682
Summit,4/11/21,2208,2490
Summit,4/12/21,3120,4528
Summit,4/13/21,2426,4819
Summit,4/14/21,2133,3952
Summit,4/15/21,1597,3794
Summit,4/16/21,1885,3240
Summit,4/17/21,2170,2999
Summit,4/18/21,1812,1477
Summit,4/19/21,1263,3825
Summit,4/20/21,1485,4192
Summit,4/21/21,1260,4316
Summit,4/22/21,1391,3431
Summit,4/23/21,1782,2821
Summit,4/24/21,1229,2288
Summit,4/25/21,186,663
Trumbull,12/14/20,1,0
Trumbull,12/15/20,0,0
Trumbull,12/16/20,3,0
Trumbull,12/17/20,1,0
Trumbull,12/18/20,9,0
Trumbull,12/19/20,0,0
Trumbull,12/20/20,0,0
Trumbull,12/21/20,77,0
Trumbull,12/22/20,324,0
Trumbull,12/23/20,221,0
Trumbull,12/24/20,97,0
Trumbull,12/25/20,10,0
Trumbull,12/26/20,25,0
Trumbull,12/27/20,35,0
Trumbull,12/28/20,460,0
Trumbull,12/29/20,268,0
Trumbull,12/30/20,448,1
Trumbull,12/31/20,74,0
Trumbull,1/1/21,3,0
Trumbull,1/2/21,22,0
Trumbull,1/3/21,11,0
Trumbull,1/4/21,446,1
Trumbull,1/5/21,492,0
Trumbull,1/6/21,577,4
Trumbull,1/7/21,491,0
Trumbull,1/8/21,208,6
Trumbull,1/9/21,72,3
Trumbull,1/10/21,50,0
Trumbull,1/11/21,220,82
Trumbull,1/12/21,470,181
Trumbull,1/13/21,367,146
Trumbull,1/14/21,367,109
Trumbull,1/15/21,300,19
Trumbull,1/16/21,36,33
Trumbull,1/17/21,11,33
Trumbull,1/18/21,179,71
Trumbull,1/19/21,336,154
Trumbull,1/20/21,1031,199
Trumbull,1/21/21,1336,34
Trumbull,1/22/21,753,20
Trumbull,1/23/21,96,2
Trumbull,1/24/21,27,1
Trumbull,1/25/21,775,480
Trumbull,1/26/21,684,340
Trumbull,1/27/21,1246,320
Trumbull,1/28/21,1639,214
Trumbull,1/29/21,838,71
Trumbull,1/30/21,371,61
Trumbull,1/31/21,231,54
Trumbull,2/1/21,851,225
Trumbull,2/2/21,725,398
Trumbull,2/3/21,938,555
Trumbull,2/4/21,1220,509
Trumbull,2/5/21,771,232
Trumbull,2/6/21,211,50
Trumbull,2/7/21,161,13
Trumbull,2/8/21,420,251
Trumbull,2/9/21,784,396
Trumbull,2/10/21,406,820
Trumbull,2/11/21,720,919
Trumbull,2/12/21,667,614
Trumbull,2/13/21,496,52
Trumbull,2/14/21,135,3
Trumbull,2/15/21,160,271
Trumbull,2/16/21,433,728
Trumbull,2/17/21,793,861
Trumbull,2/18/21,758,1529
Trumbull,2/19/21,237,896
Trumbull,2/20/21,145,287
Trumbull,2/21/21,170,155
Trumbull,2/22/21,138,803
Trumbull,2/23/21,380,798
Trumbull,2/24/21,925,1091
Trumbull,2/25/21,1773,665
Trumbull,2/26/21,3002,688
Trumbull,2/27/21,534,236
Trumbull,2/28/21,331,178
Trumbull,3/1/21,638,463
Trumbull,3/2/21,1067,438
Trumbull,3/3/21,1589,844
Trumbull,3/4/21,683,1185
Trumbull,3/5/21,1217,899
Trumbull,3/6/21,435,197
Trumbull,3/7/21,472,60
Trumbull,3/8/21,599,464
Trumbull,3/9/21,921,1053
Trumbull,3/10/21,1548,742
Trumbull,3/11/21,748,1441
Trumbull,3/12/21,1066,460
Trumbull,3/13/21,540,470
Trumbull,3/14/21,220,100
Trumbull,3/15/21,574,296
Trumbull,3/16/21,747,515
Trumbull,3/17/21,1023,842
Trumbull,3/18/21,1740,423
Trumbull,3/19/21,919,2462
Trumbull,3/20/21,519,131
Trumbull,3/21/21,163,71
Trumbull,3/22/21,468,377
Trumbull,3/23/21,1041,623
Trumbull,3/24/21,1746,641
Trumbull,3/25/21,1218,1697
Trumbull,3/26/21,992,665
Trumbull,3/27/21,506,248
Trumbull,3/28/21,599,195
Trumbull,3/29/21,559,754
Trumbull,3/30/21,1156,1164
Trumbull,3/31/21,926,1423
Trumbull,4/1/21,1924,946
Trumbull,4/2/21,676,771
Trumbull,4/3/21,244,308
Trumbull,4/4/21,48,77
Trumbull,4/5/21,474,732
Trumbull,4/6/21,1516,717
Trumbull,4/7/21,969,1497
Trumbull,4/8/21,1228,927
Trumbull,4/9/21,700,863
Trumbull,4/10/21,458,374
Trumbull,4/11/21,116,421
Trumbull,4/12/21,427,655
Trumbull,4/13/21,607,779
Trumbull,4/14/21,856,812
Trumbull,4/15/21,458,1564
Trumbull,4/16/21,429,474
Trumbull,4/17/21,222,292
Trumbull,4/18/21,49,106
Trumbull,4/19/21,186,641
Trumbull,4/20/21,297,1099
Trumbull,4/21/21,209,1775
Trumbull,4/22/21,409,1045
Trumbull,4/23/21,267,470
Trumbull,4/24/21,148,418
Trumbull,4/25/21,12,255
Tuscarawas,12/14/20,0,0
Tuscarawas,12/15/20,1,0
Tuscarawas,12/16/20,31,0
Tuscarawas,12/17/20,1,0
Tuscarawas,12/18/20,26,0
Tuscarawas,12/19/20,2,0
Tuscarawas,12/20/20,0,0
Tuscarawas,12/21/20,51,0
Tuscarawas,12/22/20,3,0
Tuscarawas,12/23/20,89,0
Tuscarawas,12/24/20,25,0
Tuscarawas,12/25/20,1,0
Tuscarawas,12/26/20,97,0
Tuscarawas,12/27/20,125,0
Tuscarawas,12/28/20,83,0
Tuscarawas,12/29/20,157,0
Tuscarawas,12/30/20,185,0
Tuscarawas,12/31/20,219,0
Tuscarawas,1/1/21,4,0
Tuscarawas,1/2/21,114,0
Tuscarawas,1/3/21,7,0
Tuscarawas,1/4/21,107,1
Tuscarawas,1/5/21,265,2
Tuscarawas,1/6/21,236,28
Tuscarawas,1/7/21,134,1
Tuscarawas,1/8/21,76,25
Tuscarawas,1/9/21,15,0
Tuscarawas,1/10/21,2,0
Tuscarawas,1/11/21,123,49
Tuscarawas,1/12/21,171,1
Tuscarawas,1/13/21,244,57
Tuscarawas,1/14/21,98,5
Tuscarawas,1/15/21,124,4
Tuscarawas,1/16/21,13,2
Tuscarawas,1/17/21,19,120
Tuscarawas,1/18/21,35,44
Tuscarawas,1/19/21,80,62
Tuscarawas,1/20/21,124,9
Tuscarawas,1/21/21,466,64
Tuscarawas,1/22/21,346,36
