,county,date,vaccines_started,vaccines_completed,fips,state
588,Ashtabula,2021-03-14,166,116,39007,OH
589,Ashtabula,2021-03-15,307,113,39007,OH
590,Ashtabula,2021-03-16,417,143,39007,OH
591,Ashtabula,2021-03-17,362,263,39007,OH
592,Ashtabula,2021-03-18,883,275,39007,OH
593,Ashtabula,2021-03-19,300,274,39007,OH
594,Ashtabula,2021-03-20,177,177,39007,OH
595,Ashtabula,2021-03-21,53,43,39007,OH
596,Ashtabula,2021-03-22,649,124,39007,OH
597,Ashtabula,2021-03-23,314,259,39007,OH
598,Ashtabula,2021-03-24,517,216,39007,OH
599,Ashtabula,2021-03-25,335,775,39007,OH
600,Ashtabula,2021-03-26,498,307,39007,OH
601,Ashtabula,2021-03-27,544,212,39007,OH
602,Ashtabula,2021-03-28,67,55,39007,OH
603,Ashtabula,2021-03-29,151,161,39007,OH
604,Ashtabula,2021-03-30,870,293,39007,OH
605,Ashtabula,2021-03-31,533,506,39007,OH
606,Ashtabula,2021-04-01,596,711,39007,OH
607,Ashtabula,2021-04-02,275,239,39007,OH
608,Ashtabula,2021-04-03,519,253,39007,OH
609,Ashtabula,2021-04-04,45,65,39007,OH
610,Ashtabula,2021-04-05,204,242,39007,OH
611,Ashtabula,2021-04-06,398,417,39007,OH
612,Ashtabula,2021-04-07,566,389,39007,OH
613,Ashtabula,2021-04-08,575,701,39007,OH
614,Ashtabula,2021-04-09,293,323,39007,OH
615,Ashtabula,2021-04-10,662,597,39007,OH
616,Ashtabula,2021-04-11,60,101,39007,OH
617,Ashtabula,2021-04-12,111,265,39007,OH
618,Ashtabula,2021-04-13,401,317,39007,OH
619,Ashtabula,2021-04-14,230,295,39007,OH
620,Ashtabula,2021-04-15,169,754,39007,OH
621,Ashtabula,2021-04-16,213,279,39007,OH
622,Ashtabula,2021-04-17,386,126,39007,OH
623,Ashtabula,2021-04-18,27,58,39007,OH
624,Ashtabula,2021-04-19,68,608,39007,OH
625,Ashtabula,2021-04-20,154,297,39007,OH
626,Ashtabula,2021-04-21,130,505,39007,OH
627,Ashtabula,2021-04-22,177,277,39007,OH
628,Ashtabula,2021-04-23,155,264,39007,OH
629,Ashtabula,2021-04-24,208,507,39007,OH
630,Ashtabula,2021-04-25,60,41,39007,OH
631,Ashtabula,2021-04-26,127,106,39007,OH
632,Ashtabula,2021-04-27,248,709,39007,OH
633,Ashtabula,2021-04-28,186,433,39007,OH
634,Ashtabula,2021-04-29,190,445,39007,OH
635,Ashtabula,2021-04-30,141,358,39007,OH
636,Ashtabula,2021-05-01,195,571,39007,OH
637,Ashtabula,2021-05-02,60,54,39007,OH
638,Ashtabula,2021-05-03,67,107,39007,OH
639,Ashtabula,2021-05-04,137,262,39007,OH
640,Ashtabula,2021-05-05,125,326,39007,OH
641,Ashtabula,2021-05-06,187,697,39007,OH
642,Ashtabula,2021-05-07,156,341,39007,OH
643,Ashtabula,2021-05-08,147,467,39007,OH
644,Ashtabula,2021-05-09,19,35,39007,OH
645,Ashtabula,2021-05-10,55,71,39007,OH
646,Ashtabula,2021-05-11,128,352,39007,OH
647,Ashtabula,2021-05-12,96,197,39007,OH
648,Ashtabula,2021-05-13,142,199,39007,OH
649,Ashtabula,2021-05-14,218,173,39007,OH
650,Ashtabula,2021-05-15,181,360,39007,OH
651,Ashtabula,2021-05-16,73,32,39007,OH
652,Ashtabula,2021-05-17,176,96,39007,OH
653,Ashtabula,2021-05-18,276,298,39007,OH
654,Ashtabula,2021-05-19,221,186,39007,OH
655,Ashtabula,2021-05-20,237,218,39007,OH
656,Ashtabula,2021-05-21,197,186,39007,OH
657,Ashtabula,2021-05-22,192,183,39007,OH
658,Ashtabula,2021-05-23,45,55,39007,OH
659,Ashtabula,2021-05-24,127,102,39007,OH
660,Ashtabula,2021-05-25,150,210,39007,OH
661,Ashtabula,2021-05-26,122,106,39007,OH
662,Ashtabula,2021-05-27,161,208,39007,OH
663,Ashtabula,2021-05-28,55,58,39007,OH
664,Athens,2020-12-14,0,0,39009,OH
665,Athens,2020-12-15,1,0,39009,OH
666,Athens,2020-12-16,2,0,39009,OH
667,Athens,2020-12-17,0,0,39009,OH
668,Athens,2020-12-18,33,0,39009,OH
669,Athens,2020-12-19,0,0,39009,OH
670,Athens,2020-12-20,0,0,39009,OH
671,Athens,2020-12-21,8,0,39009,OH
672,Athens,2020-12-22,26,0,39009,OH
673,Athens,2020-12-23,303,0,39009,OH
674,Athens,2020-12-24,16,0,39009,OH
675,Athens,2020-12-25,0,0,39009,OH
676,Athens,2020-12-26,9,0,39009,OH
677,Athens,2020-12-27,4,0,39009,OH
678,Athens,2020-12-28,115,0,39009,OH
679,Athens,2020-12-29,139,0,39009,OH
680,Athens,2020-12-30,60,0,39009,OH
681,Athens,2020-12-31,72,3,39009,OH
682,Athens,2021-01-01,4,0,39009,OH
683,Athens,2021-01-02,12,0,39009,OH
684,Athens,2021-01-03,0,0,39009,OH
685,Athens,2021-01-04,53,2,39009,OH
686,Athens,2021-01-05,47,1,39009,OH
687,Athens,2021-01-06,40,4,39009,OH
688,Athens,2021-01-07,233,0,39009,OH
689,Athens,2021-01-08,144,33,39009,OH
690,Athens,2021-01-09,9,0,39009,OH
691,Athens,2021-01-10,3,1,39009,OH
692,Athens,2021-01-11,26,0,39009,OH
693,Athens,2021-01-12,62,6,39009,OH
694,Athens,2021-01-13,188,57,39009,OH
695,Athens,2021-01-14,133,3,39009,OH
696,Athens,2021-01-15,304,10,39009,OH
697,Athens,2021-01-16,22,1,39009,OH
698,Athens,2021-01-17,0,1,39009,OH
699,Athens,2021-01-18,71,58,39009,OH
700,Athens,2021-01-19,86,82,39009,OH
701,Athens,2021-01-20,119,37,39009,OH
702,Athens,2021-01-21,563,162,39009,OH
703,Athens,2021-01-22,303,40,39009,OH
704,Athens,2021-01-23,53,3,39009,OH
705,Athens,2021-01-24,9,3,39009,OH
706,Athens,2021-01-25,127,69,39009,OH
707,Athens,2021-01-26,106,56,39009,OH
708,Athens,2021-01-27,252,64,39009,OH
709,Athens,2021-01-28,550,61,39009,OH
710,Athens,2021-01-29,134,20,39009,OH
711,Athens,2021-01-30,32,4,39009,OH
712,Athens,2021-01-31,4,4,39009,OH
713,Athens,2021-02-01,96,31,39009,OH
714,Athens,2021-02-02,85,57,39009,OH
715,Athens,2021-02-03,126,82,39009,OH
716,Athens,2021-02-04,327,225,39009,OH
717,Athens,2021-02-05,985,132,39009,OH
718,Athens,2021-02-06,44,15,39009,OH
719,Athens,2021-02-07,20,3,39009,OH
720,Athens,2021-02-08,75,66,39009,OH
721,Athens,2021-02-09,117,61,39009,OH
722,Athens,2021-02-10,138,145,39009,OH
723,Athens,2021-02-11,341,349,39009,OH
724,Athens,2021-02-12,438,471,39009,OH
725,Athens,2021-02-13,70,22,39009,OH
726,Athens,2021-02-14,20,2,39009,OH
727,Athens,2021-02-15,46,12,39009,OH
728,Athens,2021-02-16,28,17,39009,OH
729,Athens,2021-02-17,229,243,39009,OH
730,Athens,2021-02-18,344,550,39009,OH
731,Athens,2021-02-19,51,156,39009,OH
732,Athens,2021-02-20,1,45,39009,OH
733,Athens,2021-02-21,14,17,39009,OH
734,Athens,2021-02-22,71,117,39009,OH
735,Athens,2021-02-23,141,133,39009,OH
736,Athens,2021-02-24,327,125,39009,OH
737,Athens,2021-02-25,393,298,39009,OH
738,Athens,2021-02-26,117,911,39009,OH
739,Athens,2021-02-27,49,59,39009,OH
740,Athens,2021-02-28,16,6,39009,OH
741,Athens,2021-03-01,89,61,39009,OH
742,Athens,2021-03-02,86,60,39009,OH
743,Athens,2021-03-03,390,126,39009,OH
744,Athens,2021-03-04,189,391,39009,OH
745,Athens,2021-03-05,555,541,39009,OH
746,Athens,2021-03-06,73,68,39009,OH
747,Athens,2021-03-07,27,21,39009,OH
748,Athens,2021-03-08,147,138,39009,OH
749,Athens,2021-03-09,666,322,39009,OH
750,Athens,2021-03-10,597,239,39009,OH
751,Athens,2021-03-11,529,700,39009,OH
752,Athens,2021-03-12,245,213,39009,OH
753,Athens,2021-03-13,70,57,39009,OH
754,Athens,2021-03-14,18,27,39009,OH
755,Athens,2021-03-15,95,54,39009,OH
756,Athens,2021-03-16,546,51,39009,OH
757,Athens,2021-03-17,263,267,39009,OH
758,Athens,2021-03-18,607,338,39009,OH
759,Athens,2021-03-19,290,105,39009,OH
760,Athens,2021-03-20,110,12,39009,OH
761,Athens,2021-03-21,9,10,39009,OH
762,Athens,2021-03-22,149,57,39009,OH
763,Athens,2021-03-23,838,180,39009,OH
764,Athens,2021-03-24,383,342,39009,OH
765,Athens,2021-03-25,904,236,39009,OH
766,Athens,2021-03-26,218,157,39009,OH
767,Athens,2021-03-27,134,59,39009,OH
768,Athens,2021-03-28,16,14,39009,OH
769,Athens,2021-03-29,234,178,39009,OH
770,Athens,2021-03-30,442,625,39009,OH
771,Athens,2021-03-31,889,379,39009,OH
772,Athens,2021-04-01,902,582,39009,OH
773,Athens,2021-04-02,235,244,39009,OH
774,Athens,2021-04-03,106,73,39009,OH
775,Athens,2021-04-04,14,11,39009,OH
776,Athens,2021-04-05,125,82,39009,OH
777,Athens,2021-04-06,509,234,39009,OH
778,Athens,2021-04-07,591,452,39009,OH
779,Athens,2021-04-08,366,712,39009,OH
780,Athens,2021-04-09,328,230,39009,OH
781,Athens,2021-04-10,69,77,39009,OH
782,Athens,2021-04-11,34,14,39009,OH
783,Athens,2021-04-12,275,319,39009,OH
784,Athens,2021-04-13,319,224,39009,OH
785,Athens,2021-04-14,246,245,39009,OH
786,Athens,2021-04-15,72,1450,39009,OH
787,Athens,2021-04-16,155,365,39009,OH
788,Athens,2021-04-17,34,87,39009,OH
789,Athens,2021-04-18,29,24,39009,OH
790,Athens,2021-04-19,115,123,39009,OH
791,Athens,2021-04-20,166,229,39009,OH
792,Athens,2021-04-21,66,770,39009,OH
793,Athens,2021-04-22,54,961,39009,OH
794,Athens,2021-04-23,90,227,39009,OH
795,Athens,2021-04-24,28,136,39009,OH
796,Athens,2021-04-25,13,14,39009,OH
797,Athens,2021-04-26,88,118,39009,OH
798,Athens,2021-04-27,84,143,39009,OH
799,Athens,2021-04-28,74,572,39009,OH
800,Athens,2021-04-29,73,779,39009,OH
801,Athens,2021-04-30,82,468,39009,OH
802,Athens,2021-05-01,42,70,39009,OH
803,Athens,2021-05-02,14,15,39009,OH
804,Athens,2021-05-03,50,106,39009,OH
805,Athens,2021-05-04,58,111,39009,OH
806,Athens,2021-05-05,46,141,39009,OH
807,Athens,2021-05-06,136,440,39009,OH
808,Athens,2021-05-07,85,148,39009,OH
809,Athens,2021-05-08,22,43,39009,OH
810,Athens,2021-05-09,2,30,39009,OH
811,Athens,2021-05-10,24,42,39009,OH
812,Athens,2021-05-11,46,111,39009,OH
813,Athens,2021-05-12,30,101,39009,OH
814,Athens,2021-05-13,161,170,39009,OH
815,Athens,2021-05-14,51,72,39009,OH
816,Athens,2021-05-15,367,177,39009,OH
817,Athens,2021-05-16,13,31,39009,OH
818,Athens,2021-05-17,70,126,39009,OH
819,Athens,2021-05-18,319,170,39009,OH
820,Athens,2021-05-19,61,95,39009,OH
821,Athens,2021-05-20,69,67,39009,OH
822,Athens,2021-05-21,100,88,39009,OH
823,Athens,2021-05-22,36,34,39009,OH
824,Athens,2021-05-23,12,16,39009,OH
825,Athens,2021-05-24,80,80,39009,OH
826,Athens,2021-05-25,56,52,39009,OH
827,Athens,2021-05-26,58,63,39009,OH
828,Athens,2021-05-27,36,36,39009,OH
829,Athens,2021-05-28,61,46,39009,OH
830,Auglaize,2020-12-14,0,0,39011,OH
831,Auglaize,2020-12-15,0,0,39011,OH
832,Auglaize,2020-12-16,0,0,39011,OH
833,Auglaize,2020-12-17,1,0,39011,OH
834,Auglaize,2020-12-18,0,0,39011,OH
835,Auglaize,2020-12-19,0,0,39011,OH
836,Auglaize,2020-12-20,0,0,39011,OH
837,Auglaize,2020-12-21,13,0,39011,OH
838,Auglaize,2020-12-22,22,0,39011,OH
839,Auglaize,2020-12-23,52,0,39011,OH
840,Auglaize,2020-12-24,20,0,39011,OH
841,Auglaize,2020-12-25,0,0,39011,OH
842,Auglaize,2020-12-26,2,0,39011,OH
843,Auglaize,2020-12-27,1,0,39011,OH
844,Auglaize,2020-12-28,114,0,39011,OH
845,Auglaize,2020-12-29,120,0,39011,OH
846,Auglaize,2020-12-30,161,0,39011,OH
847,Auglaize,2020-12-31,13,0,39011,OH
848,Auglaize,2021-01-01,4,0,39011,OH
849,Auglaize,2021-01-02,2,0,39011,OH
850,Auglaize,2021-01-03,0,0,39011,OH
851,Auglaize,2021-01-04,58,0,39011,OH
852,Auglaize,2021-01-05,23,1,39011,OH
853,Auglaize,2021-01-06,90,0,39011,OH
854,Auglaize,2021-01-07,65,0,39011,OH
855,Auglaize,2021-01-08,116,1,39011,OH
856,Auglaize,2021-01-09,37,0,39011,OH
857,Auglaize,2021-01-10,0,0,39011,OH
858,Auglaize,2021-01-11,315,16,39011,OH
859,Auglaize,2021-01-12,33,16,39011,OH
860,Auglaize,2021-01-13,73,8,39011,OH
861,Auglaize,2021-01-14,102,5,39011,OH
862,Auglaize,2021-01-15,76,0,39011,OH
863,Auglaize,2021-01-16,8,1,39011,OH
864,Auglaize,2021-01-17,32,0,39011,OH
865,Auglaize,2021-01-18,25,26,39011,OH
866,Auglaize,2021-01-19,106,78,39011,OH
867,Auglaize,2021-01-20,192,57,39011,OH
868,Auglaize,2021-01-21,293,23,39011,OH
869,Auglaize,2021-01-22,192,14,39011,OH
870,Auglaize,2021-01-23,4,0,39011,OH
871,Auglaize,2021-01-24,15,1,39011,OH
872,Auglaize,2021-01-25,176,55,39011,OH
873,Auglaize,2021-01-26,32,45,39011,OH
874,Auglaize,2021-01-27,98,114,39011,OH
875,Auglaize,2021-01-28,130,40,39011,OH
876,Auglaize,2021-01-29,180,93,39011,OH
877,Auglaize,2021-01-30,18,0,39011,OH
878,Auglaize,2021-01-31,3,0,39011,OH
879,Auglaize,2021-02-01,235,227,39011,OH
880,Auglaize,2021-02-02,45,109,39011,OH
881,Auglaize,2021-02-03,182,52,39011,OH
882,Auglaize,2021-02-04,84,115,39011,OH
883,Auglaize,2021-02-05,202,70,39011,OH
884,Auglaize,2021-02-06,28,47,39011,OH
885,Auglaize,2021-02-07,24,30,39011,OH
886,Auglaize,2021-02-08,91,76,39011,OH
887,Auglaize,2021-02-09,51,35,39011,OH
888,Auglaize,2021-02-10,138,128,39011,OH
889,Auglaize,2021-02-11,77,69,39011,OH
890,Auglaize,2021-02-12,171,115,39011,OH
891,Auglaize,2021-02-13,51,1,39011,OH
892,Auglaize,2021-02-14,8,4,39011,OH
893,Auglaize,2021-02-15,57,50,39011,OH
894,Auglaize,2021-02-16,18,9,39011,OH
895,Auglaize,2021-02-17,107,100,39011,OH
896,Auglaize,2021-02-18,27,272,39011,OH
897,Auglaize,2021-02-19,105,219,39011,OH
898,Auglaize,2021-02-20,7,6,39011,OH
899,Auglaize,2021-02-21,4,16,39011,OH
900,Auglaize,2021-02-22,42,262,39011,OH
901,Auglaize,2021-02-23,102,96,39011,OH
902,Auglaize,2021-02-24,203,173,39011,OH
903,Auglaize,2021-02-25,118,145,39011,OH
904,Auglaize,2021-02-26,550,202,39011,OH
905,Auglaize,2021-02-27,202,34,39011,OH
906,Auglaize,2021-02-28,11,32,39011,OH
907,Auglaize,2021-03-01,139,93,39011,OH
908,Auglaize,2021-03-02,151,35,39011,OH
909,Auglaize,2021-03-03,196,158,39011,OH
910,Auglaize,2021-03-04,264,165,39011,OH
911,Auglaize,2021-03-05,182,134,39011,OH
912,Auglaize,2021-03-06,311,306,39011,OH
913,Auglaize,2021-03-07,21,22,39011,OH
914,Auglaize,2021-03-08,330,199,39011,OH
915,Auglaize,2021-03-09,199,62,39011,OH
916,Auglaize,2021-03-10,363,161,39011,OH
917,Auglaize,2021-03-11,339,180,39011,OH
918,Auglaize,2021-03-12,237,286,39011,OH
919,Auglaize,2021-03-13,50,57,39011,OH
920,Auglaize,2021-03-14,19,12,39011,OH
921,Auglaize,2021-03-15,239,186,39011,OH
922,Auglaize,2021-03-16,149,41,39011,OH
923,Auglaize,2021-03-17,238,123,39011,OH
924,Auglaize,2021-03-18,241,35,39011,OH
925,Auglaize,2021-03-19,219,322,39011,OH
926,Auglaize,2021-03-20,39,193,39011,OH
927,Auglaize,2021-03-21,16,7,39011,OH
928,Auglaize,2021-03-22,106,61,39011,OH
929,Auglaize,2021-03-23,155,112,39011,OH
930,Auglaize,2021-03-24,361,197,39011,OH
931,Auglaize,2021-03-25,197,219,39011,OH
932,Auglaize,2021-03-26,149,505,39011,OH
933,Auglaize,2021-03-27,55,45,39011,OH
934,Auglaize,2021-03-28,23,12,39011,OH
935,Auglaize,2021-03-29,182,202,39011,OH
936,Auglaize,2021-03-30,86,152,39011,OH
937,Auglaize,2021-03-31,332,273,39011,OH
938,Auglaize,2021-04-01,105,232,39011,OH
939,Auglaize,2021-04-02,173,241,39011,OH
940,Auglaize,2021-04-03,69,69,39011,OH
941,Auglaize,2021-04-04,27,13,39011,OH
942,Auglaize,2021-04-05,99,199,39011,OH
943,Auglaize,2021-04-06,82,251,39011,OH
944,Auglaize,2021-04-07,199,222,39011,OH
945,Auglaize,2021-04-08,128,283,39011,OH
946,Auglaize,2021-04-09,194,324,39011,OH
947,Auglaize,2021-04-10,115,115,39011,OH
948,Auglaize,2021-04-11,32,36,39011,OH
949,Auglaize,2021-04-12,65,188,39011,OH
950,Auglaize,2021-04-13,38,144,39011,OH
951,Auglaize,2021-04-14,69,156,39011,OH
952,Auglaize,2021-04-15,20,177,39011,OH
953,Auglaize,2021-04-16,31,229,39011,OH
954,Auglaize,2021-04-17,22,53,39011,OH
955,Auglaize,2021-04-18,15,19,39011,OH
956,Auglaize,2021-04-19,49,105,39011,OH
957,Auglaize,2021-04-20,53,118,39011,OH
958,Auglaize,2021-04-21,39,119,39011,OH
959,Auglaize,2021-04-22,52,151,39011,OH
960,Auglaize,2021-04-23,35,275,39011,OH
961,Auglaize,2021-04-24,18,28,39011,OH
962,Auglaize,2021-04-25,10,10,39011,OH
963,Auglaize,2021-04-26,36,162,39011,OH
964,Auglaize,2021-04-27,46,82,39011,OH
965,Auglaize,2021-04-28,68,157,39011,OH
966,Auglaize,2021-04-29,52,96,39011,OH
967,Auglaize,2021-04-30,44,191,39011,OH
968,Auglaize,2021-05-01,28,32,39011,OH
969,Auglaize,2021-05-02,3,8,39011,OH
970,Auglaize,2021-05-03,32,49,39011,OH
971,Auglaize,2021-05-04,46,47,39011,OH
972,Auglaize,2021-05-05,28,88,39011,OH
973,Auglaize,2021-05-06,34,31,39011,OH
974,Auglaize,2021-05-07,43,153,39011,OH
975,Auglaize,2021-05-08,34,19,39011,OH
976,Auglaize,2021-05-09,5,5,39011,OH
977,Auglaize,2021-05-10,10,41,39011,OH
978,Auglaize,2021-05-11,36,72,39011,OH
979,Auglaize,2021-05-12,31,42,39011,OH
980,Auglaize,2021-05-13,39,50,39011,OH
981,Auglaize,2021-05-14,77,72,39011,OH
982,Auglaize,2021-05-15,61,18,39011,OH
983,Auglaize,2021-05-16,28,7,39011,OH
984,Auglaize,2021-05-17,61,63,39011,OH
985,Auglaize,2021-05-18,45,23,39011,OH
986,Auglaize,2021-05-19,51,49,39011,OH
987,Auglaize,2021-05-20,74,47,39011,OH
988,Auglaize,2021-05-21,74,80,39011,OH
989,Auglaize,2021-05-22,37,30,39011,OH
990,Auglaize,2021-05-23,15,3,39011,OH
991,Auglaize,2021-05-24,27,14,39011,OH
992,Auglaize,2021-05-25,32,37,39011,OH
993,Auglaize,2021-05-26,42,37,39011,OH
994,Auglaize,2021-05-27,28,13,39011,OH
995,Auglaize,2021-05-28,21,72,39011,OH
996,Belmont,2020-12-14,0,0,39013,OH
997,Belmont,2020-12-15,1,0,39013,OH
998,Belmont,2020-12-16,2,0,39013,OH
999,Belmont,2020-12-17,1,0,39013,OH
1000,Belmont,2020-12-18,1,0,39013,OH
1001,Belmont,2020-12-19,0,0,39013,OH
1002,Belmont,2020-12-20,0,0,39013,OH
1003,Belmont,2020-12-21,3,0,39013,OH
1004,Belmont,2020-12-22,18,0,39013,OH
1005,Belmont,2020-12-23,30,0,39013,OH
1006,Belmont,2020-12-24,23,0,39013,OH
1007,Belmont,2020-12-25,1,0,39013,OH
1008,Belmont,2020-12-26,76,0,39013,OH
1009,Belmont,2020-12-27,25,0,39013,OH
1010,Belmont,2020-12-28,79,0,39013,OH
1011,Belmont,2020-12-29,120,0,39013,OH
1012,Belmont,2020-12-30,95,0,39013,OH
1013,Belmont,2020-12-31,40,0,39013,OH
1014,Belmont,2021-01-01,1,0,39013,OH
1015,Belmont,2021-01-02,0,0,39013,OH
1016,Belmont,2021-01-03,75,0,39013,OH
1017,Belmont,2021-01-04,101,1,39013,OH
1018,Belmont,2021-01-05,22,1,39013,OH
1019,Belmont,2021-01-06,106,1,39013,OH
1020,Belmont,2021-01-07,120,2,39013,OH
1021,Belmont,2021-01-08,132,4,39013,OH
1022,Belmont,2021-01-09,1,0,39013,OH
1023,Belmont,2021-01-10,0,0,39013,OH
1024,Belmont,2021-01-11,15,2,39013,OH
1025,Belmont,2021-01-12,109,4,39013,OH
1026,Belmont,2021-01-13,298,4,39013,OH
1027,Belmont,2021-01-14,163,22,39013,OH
1028,Belmont,2021-01-15,217,1,39013,OH
1029,Belmont,2021-01-16,9,45,39013,OH
1030,Belmont,2021-01-17,24,32,39013,OH
1031,Belmont,2021-01-18,8,3,39013,OH
1032,Belmont,2021-01-19,20,6,39013,OH
1033,Belmont,2021-01-20,84,16,39013,OH
1034,Belmont,2021-01-21,552,73,39013,OH
1035,Belmont,2021-01-22,245,19,39013,OH
1036,Belmont,2021-01-23,26,0,39013,OH
1037,Belmont,2021-01-24,21,2,39013,OH
1038,Belmont,2021-01-25,64,68,39013,OH
1039,Belmont,2021-01-26,67,139,39013,OH
1040,Belmont,2021-01-27,90,79,39013,OH
1041,Belmont,2021-01-28,535,95,39013,OH
1042,Belmont,2021-01-29,306,19,39013,OH
1043,Belmont,2021-01-30,33,1,39013,OH
1044,Belmont,2021-01-31,30,1,39013,OH
1045,Belmont,2021-02-01,88,19,39013,OH
1046,Belmont,2021-02-02,70,16,39013,OH
1047,Belmont,2021-02-03,534,16,39013,OH
1048,Belmont,2021-02-04,113,64,39013,OH
1049,Belmont,2021-02-05,161,160,39013,OH
1050,Belmont,2021-02-06,20,23,39013,OH
1051,Belmont,2021-02-07,46,43,39013,OH
1052,Belmont,2021-02-08,42,69,39013,OH
1053,Belmont,2021-02-09,75,58,39013,OH
1054,Belmont,2021-02-10,82,223,39013,OH
1055,Belmont,2021-02-11,272,418,39013,OH
1056,Belmont,2021-02-12,185,298,39013,OH
1057,Belmont,2021-02-13,34,3,39013,OH
1058,Belmont,2021-02-14,33,0,39013,OH
1059,Belmont,2021-02-15,55,25,39013,OH
1060,Belmont,2021-02-16,67,103,39013,OH
1061,Belmont,2021-02-17,364,462,39013,OH
1062,Belmont,2021-02-18,50,120,39013,OH
1063,Belmont,2021-02-19,70,122,39013,OH
1064,Belmont,2021-02-20,15,206,39013,OH
1065,Belmont,2021-02-21,2,27,39013,OH
1066,Belmont,2021-02-22,40,86,39013,OH
1067,Belmont,2021-02-23,141,68,39013,OH
1068,Belmont,2021-02-24,839,88,39013,OH
1069,Belmont,2021-02-25,649,129,39013,OH
1070,Belmont,2021-02-26,353,245,39013,OH
1071,Belmont,2021-02-27,36,52,39013,OH
1072,Belmont,2021-02-28,55,19,39013,OH
1073,Belmont,2021-03-01,85,57,39013,OH
1074,Belmont,2021-03-02,134,153,39013,OH
1075,Belmont,2021-03-03,477,565,39013,OH
1076,Belmont,2021-03-04,719,175,39013,OH
1077,Belmont,2021-03-05,410,316,39013,OH
1078,Belmont,2021-03-06,25,32,39013,OH
1079,Belmont,2021-03-07,79,24,39013,OH
1080,Belmont,2021-03-08,241,207,39013,OH
1081,Belmont,2021-03-09,252,148,39013,OH
1082,Belmont,2021-03-10,894,236,39013,OH
1083,Belmont,2021-03-11,715,113,39013,OH
1084,Belmont,2021-03-12,727,413,39013,OH
1085,Belmont,2021-03-13,80,39,39013,OH
1086,Belmont,2021-03-14,79,66,39013,OH
1087,Belmont,2021-03-15,137,167,39013,OH
1088,Belmont,2021-03-16,116,857,39013,OH
1089,Belmont,2021-03-17,946,99,39013,OH
1090,Belmont,2021-03-18,181,225,39013,OH
1091,Belmont,2021-03-19,539,695,39013,OH
1092,Belmont,2021-03-20,73,39,39013,OH
1093,Belmont,2021-03-21,41,7,39013,OH
1094,Belmont,2021-03-22,246,164,39013,OH
1095,Belmont,2021-03-23,134,114,39013,OH
1096,Belmont,2021-03-24,533,447,39013,OH
1097,Belmont,2021-03-25,443,546,39013,OH
1098,Belmont,2021-03-26,337,157,39013,OH
1099,Belmont,2021-03-27,51,28,39013,OH
1100,Belmont,2021-03-28,13,6,39013,OH
1101,Belmont,2021-03-29,132,100,39013,OH
1102,Belmont,2021-03-30,435,119,39013,OH
1103,Belmont,2021-03-31,337,765,39013,OH
1104,Belmont,2021-04-01,552,184,39013,OH
1105,Belmont,2021-04-02,115,379,39013,OH
1106,Belmont,2021-04-03,53,37,39013,OH
1107,Belmont,2021-04-04,24,3,39013,OH
1108,Belmont,2021-04-05,102,125,39013,OH
1109,Belmont,2021-04-06,151,168,39013,OH
1110,Belmont,2021-04-07,303,432,39013,OH
1111,Belmont,2021-04-08,219,1147,39013,OH
1112,Belmont,2021-04-09,178,505,39013,OH
1113,Belmont,2021-04-10,83,61,39013,OH
1114,Belmont,2021-04-11,30,16,39013,OH
1115,Belmont,2021-04-12,145,104,39013,OH
1116,Belmont,2021-04-13,109,64,39013,OH
1117,Belmont,2021-04-14,112,420,39013,OH
1118,Belmont,2021-04-15,153,686,39013,OH
1119,Belmont,2021-04-16,85,447,39013,OH
1120,Belmont,2021-04-17,18,30,39013,OH
1121,Belmont,2021-04-18,5,24,39013,OH
1122,Belmont,2021-04-19,42,173,39013,OH
1123,Belmont,2021-04-20,30,128,39013,OH
1124,Belmont,2021-04-21,167,167,39013,OH
1125,Belmont,2021-04-22,143,695,39013,OH
1126,Belmont,2021-04-23,61,251,39013,OH
1127,Belmont,2021-04-24,17,40,39013,OH
1128,Belmont,2021-04-25,12,14,39013,OH
1129,Belmont,2021-04-26,51,95,39013,OH
1130,Belmont,2021-04-27,115,197,39013,OH
1131,Belmont,2021-04-28,47,203,39013,OH
1132,Belmont,2021-04-29,102,660,39013,OH
1133,Belmont,2021-04-30,122,134,39013,OH
1134,Belmont,2021-05-01,20,43,39013,OH
1135,Belmont,2021-05-02,18,28,39013,OH
1136,Belmont,2021-05-03,61,128,39013,OH
1137,Belmont,2021-05-04,52,128,39013,OH
1138,Belmont,2021-05-05,73,133,39013,OH
1139,Belmont,2021-05-06,76,272,39013,OH
1140,Belmont,2021-05-07,75,102,39013,OH
1141,Belmont,2021-05-08,20,26,39013,OH
1142,Belmont,2021-05-09,13,16,39013,OH
1143,Belmont,2021-05-10,43,109,39013,OH
1144,Belmont,2021-05-11,67,86,39013,OH
1145,Belmont,2021-05-12,39,59,39013,OH
1146,Belmont,2021-05-13,113,172,39013,OH
1147,Belmont,2021-05-14,92,49,39013,OH
1148,Belmont,2021-05-15,51,28,39013,OH
1149,Belmont,2021-05-16,30,8,39013,OH
1150,Belmont,2021-05-17,116,62,39013,OH
1151,Belmont,2021-05-18,70,49,39013,OH
1152,Belmont,2021-05-19,97,148,39013,OH
1153,Belmont,2021-05-20,95,122,39013,OH
1154,Belmont,2021-05-21,79,85,39013,OH
1155,Belmont,2021-05-22,40,26,39013,OH
1156,Belmont,2021-05-23,20,5,39013,OH
