date,state,county,new doses,cumulative doses,fips
2021-02-06,MO,Bollinger,59,1531,29017
2021-02-08,MO,Bollinger,57,1588,29017
2021-02-09,MO,Bollinger,90,1678,29017
2021-02-10,MO,Bollinger,75,1753,29017
2021-02-11,MO,Bollinger,36,1789,29017
2021-02-12,MO,Bollinger,107,1896,29017
2021-02-13,MO,Bollinger,2,1898,29017
2021-02-14,MO,Bollinger,2,1900,29017
2021-02-15,MO,Bollinger,26,1926,29017
2021-02-16,MO,Bollinger,10,1936,29017
2021-02-17,MO,Bollinger,9,1945,29017
2021-02-18,MO,Bollinger,5,1950,29017
2021-02-19,MO,Bollinger,124,2074,29017
2021-02-20,MO,Bollinger,14,2088,29017
2021-02-21,MO,Bollinger,1,2089,29017
2021-02-22,MO,Bollinger,118,2207,29017
2021-02-23,MO,Bollinger,83,2290,29017
2021-02-24,MO,Bollinger,59,2349,29017
2021-02-25,MO,Bollinger,7,2356,29017
2021-02-26,MO,Bollinger,52,2408,29017
2021-02-27,MO,Bollinger,17,2425,29017
2021-03-01,MO,Bollinger,7,2432,29017
2021-03-02,MO,Bollinger,197,2629,29017
2021-03-03,MO,Bollinger,184,2813,29017
2021-03-04,MO,Bollinger,21,2834,29017
2021-03-05,MO,Bollinger,133,2967,29017
2021-03-06,MO,Bollinger,2,2969,29017
2021-03-07,MO,Bollinger,1,2970,29017
2021-03-08,MO,Bollinger,61,3031,29017
2021-03-09,MO,Bollinger,36,3067,29017
2021-03-10,MO,Bollinger,32,3099,29017
2021-03-11,MO,Bollinger,23,3122,29017
2021-03-12,MO,Bollinger,47,3169,29017
