Date Administered,* Jurisdiction,COVID-19 Doses Administered
1/21/2021,Webster,138
1/20/2021,Webster,96
1/19/2021,Webster,94
1/18/2021,Webster,101
1/17/2021,Webster,5
1/16/2021,Webster,29
1/15/2021,Webster,165
1/14/2021,Webster,42
1/13/2021,Webster,58
1/12/2021,Webster,73
1/11/2021,Webster,59
1/10/2021,Webster,5
1/9/2021,Webster,13
1/8/2021,Webster,67
1/7/2021,Webster,15
1/6/2021,Webster,53
1/5/2021,Webster,45
1/4/2021,Webster,64
1/3/2021,Webster,1
1/2/2021,Webster,12
12/31/2020,Webster,54
12/30/2020,Webster,47
12/29/2020,Webster,51
12/28/2020,Webster,55
12/27/2020,Webster,13
12/26/2020,Webster,26
12/24/2020,Webster,34
12/23/2020,Webster,69
12/22/2020,Webster,73
12/21/2020,Webster,33
12/20/2020,Webster,4
12/19/2020,Webster,9
12/18/2020,Webster,30
12/17/2020,Webster,30
12/16/2020,Webster,41
12/15/2020,Webster,2
12/14/2020,Webster,2
4/25/2021,Wayne,6
4/24/2021,Wayne,8
4/23/2021,Wayne,25
4/22/2021,Wayne,36
4/21/2021,Wayne,186
4/20/2021,Wayne,19
4/19/2021,Wayne,88
4/18/2021,Wayne,10
4/17/2021,Wayne,2
4/16/2021,Wayne,44
4/15/2021,Wayne,23
4/14/2021,Wayne,68
4/13/2021,Wayne,35
4/12/2021,Wayne,42
4/11/2021,Wayne,5
4/10/2021,Wayne,8
4/9/2021,Wayne,114
4/8/2021,Wayne,27
4/7/2021,Wayne,43
4/6/2021,Wayne,46
4/5/2021,Wayne,39
4/4/2021,Wayne,11
4/3/2021,Wayne,3
4/2/2021,Wayne,67
4/1/2021,Wayne,46
3/31/2021,Wayne,66
3/30/2021,Wayne,71
3/29/2021,Wayne,245
3/28/2021,Wayne,4
3/27/2021,Wayne,1
3/26/2021,Wayne,25
3/25/2021,Wayne,45
3/24/2021,Wayne,455
3/23/2021,Wayne,36
3/22/2021,Wayne,28
3/21/2021,Wayne,5
3/20/2021,Wayne,1
3/19/2021,Wayne,122
3/18/2021,Wayne,78
3/17/2021,Wayne,69
3/16/2021,Wayne,40
3/15/2021,Wayne,54
3/14/2021,Wayne,6
3/13/2021,Wayne,10
3/12/2021,Wayne,36
3/11/2021,Wayne,25
3/10/2021,Wayne,45
3/9/2021,Wayne,61
3/8/2021,Wayne,37
3/6/2021,Wayne,99
3/5/2021,Wayne,90
3/4/2021,Wayne,56
3/3/2021,Wayne,77
3/2/2021,Wayne,51
3/1/2021,Wayne,189
2/28/2021,Wayne,4
2/27/2021,Wayne,9
2/26/2021,Wayne,78
2/25/2021,Wayne,42
2/24/2021,Wayne,337
2/23/2021,Wayne,43
2/22/2021,Wayne,30
2/21/2021,Wayne,48
2/20/2021,Wayne,9
2/19/2021,Wayne,65
2/18/2021,Wayne,28
2/17/2021,Wayne,20
2/16/2021,Wayne,22
2/15/2021,Wayne,12
2/14/2021,Wayne,1
2/13/2021,Wayne,6
2/12/2021,Wayne,197
2/11/2021,Wayne,14
2/10/2021,Wayne,18
2/9/2021,Wayne,92
2/8/2021,Wayne,13
2/6/2021,Wayne,101
2/5/2021,Wayne,62
2/4/2021,Wayne,52
2/3/2021,Wayne,32
2/2/2021,Wayne,24
2/1/2021,Wayne,22
1/30/2021,Wayne,1
1/29/2021,Wayne,81
1/28/2021,Wayne,48
1/27/2021,Wayne,18
1/26/2021,Wayne,49
1/25/2021,Wayne,14
1/24/2021,Wayne,3
1/23/2021,Wayne,28
1/22/2021,Wayne,190
1/21/2021,Wayne,60
1/20/2021,Wayne,43
1/19/2021,Wayne,9
1/18/2021,Wayne,9
1/16/2021,Wayne,1
1/15/2021,Wayne,6
1/14/2021,Wayne,25
1/13/2021,Wayne,13
1/12/2021,Wayne,6
1/11/2021,Wayne,3
1/9/2021,Wayne,3
1/8/2021,Wayne,6
1/7/2021,Wayne,9
1/6/2021,Wayne,6
1/5/2021,Wayne,31
1/4/2021,Wayne,3
1/2/2021,Wayne,1
12/31/2020,Wayne,17
12/30/2020,Wayne,7
12/29/2020,Wayne,5
12/28/2020,Wayne,2
12/23/2020,Wayne,17
12/22/2020,Wayne,3
12/21/2020,Wayne,2
12/18/2020,Wayne,1
4/25/2021,Washington,18
4/24/2021,Washington,16
4/23/2021,Washington,32
4/22/2021,Washington,50
4/21/2021,Washington,263
4/20/2021,Washington,127
4/19/2021,Washington,45
4/18/2021,Washington,13
4/17/2021,Washington,16
4/16/2021,Washington,140
4/15/2021,Washington,81
4/14/2021,Washington,71
4/13/2021,Washington,102
4/12/2021,Washington,107
4/11/2021,Washington,6
4/10/2021,Washington,36
4/9/2021,Washington,106
4/8/2021,Washington,103
4/7/2021,Washington,80
4/6/2021,Washington,111
4/5/2021,Washington,83
4/4/2021,Washington,11
4/3/2021,Washington,7
4/2/2021,Washington,34
4/1/2021,Washington,111
3/31/2021,Washington,113
3/30/2021,Washington,224
3/29/2021,Washington,60
3/28/2021,Washington,9
3/27/2021,Washington,12
3/26/2021,Washington,72
3/25/2021,Washington,65
3/24/2021,Washington,290
3/23/2021,Washington,45
3/22/2021,Washington,49
3/21/2021,Washington,11
3/20/2021,Washington,14
3/19/2021,Washington,82
3/18/2021,Washington,63
3/17/2021,Washington,70
3/16/2021,Washington,94
3/15/2021,Washington,89
3/14/2021,Washington,3
3/13/2021,Washington,12
3/12/2021,Washington,41
3/11/2021,Washington,42
3/10/2021,Washington,53
3/9/2021,Washington,102
3/8/2021,Washington,88
3/7/2021,Washington,2
3/6/2021,Washington,11
3/5/2021,Washington,69
3/4/2021,Washington,128
3/3/2021,Washington,113
3/2/2021,Washington,106
3/1/2021,Washington,266
2/28/2021,Washington,2
2/27/2021,Washington,18
2/26/2021,Washington,358
2/25/2021,Washington,302
2/24/2021,Washington,117
2/23/2021,Washington,64
2/22/2021,Washington,88
2/20/2021,Washington,9
2/19/2021,Washington,28
2/18/2021,Washington,50
2/17/2021,Washington,22
2/16/2021,Washington,19
2/15/2021,Washington,10
2/14/2021,Washington,3
2/13/2021,Washington,14
2/12/2021,Washington,40
2/11/2021,Washington,39
2/10/2021,Washington,29
2/9/2021,Washington,42
2/8/2021,Washington,49
2/7/2021,Washington,3
2/6/2021,Washington,16
2/5/2021,Washington,71
2/4/2021,Washington,128
2/3/2021,Washington,72
2/2/2021,Washington,45
2/1/2021,Washington,74
1/30/2021,Washington,7
1/29/2021,Washington,354
1/28/2021,Washington,309
1/27/2021,Washington,95
1/26/2021,Washington,70
1/25/2021,Washington,101
1/24/2021,Washington,1
1/23/2021,Washington,4
1/22/2021,Washington,41
1/21/2021,Washington,29
1/20/2021,Washington,33
1/19/2021,Washington,33
1/18/2021,Washington,11
1/17/2021,Washington,3
1/16/2021,Washington,2
1/15/2021,Washington,12
1/14/2021,Washington,21
1/13/2021,Washington,21
1/12/2021,Washington,6
1/11/2021,Washington,15
1/9/2021,Washington,7
1/8/2021,Washington,20
1/7/2021,Washington,11
1/6/2021,Washington,6
1/5/2021,Washington,18
1/4/2021,Washington,33
1/3/2021,Washington,1
1/2/2021,Washington,8
1/1/2021,Washington,1
12/31/2020,Washington,12
12/30/2020,Washington,51
12/29/2020,Washington,8
12/28/2020,Washington,23
12/27/2020,Washington,1
12/23/2020,Washington,40
12/22/2020,Washington,22
12/21/2020,Washington,8
12/20/2020,Washington,1
12/19/2020,Washington,2
12/18/2020,Washington,9
12/17/2020,Washington,6
12/16/2020,Washington,4
4/25/2021,Warren,22
4/24/2021,Warren,97
4/23/2021,Warren,141
4/22/2021,Warren,153
4/21/2021,Warren,201
4/20/2021,Warren,297
4/19/2021,Warren,187
4/18/2021,Warren,118
4/17/2021,Warren,143
4/16/2021,Warren,279
4/15/2021,Warren,188
4/14/2021,Warren,229
4/13/2021,Warren,320
4/12/2021,Warren,328
4/11/2021,Warren,46
4/10/2021,Warren,143
4/9/2021,Warren,337
4/8/2021,Warren,348
4/7/2021,Warren,248
4/6/2021,Warren,309
4/5/2021,Warren,306
4/4/2021,Warren,20
4/3/2021,Warren,121
4/2/2021,Warren,285
4/1/2021,Warren,298
3/31/2021,Warren,315
3/30/2021,Warren,383
3/29/2021,Warren,268
3/28/2021,Warren,33
3/27/2021,Warren,125
3/26/2021,Warren,219
3/25/2021,Warren,225
3/24/2021,Warren,232
3/23/2021,Warren,368
3/22/2021,Warren,173
3/21/2021,Warren,49
3/20/2021,Warren,154
3/19/2021,Warren,155
3/18/2021,Warren,196
3/17/2021,Warren,179
3/16/2021,Warren,292
3/15/2021,Warren,196
3/14/2021,Warren,11
3/13/2021,Warren,95
3/12/2021,Warren,243
3/11/2021,Warren,211
3/10/2021,Warren,180
3/9/2021,Warren,230
3/8/2021,Warren,268
3/7/2021,Warren,31
3/6/2021,Warren,64
3/5/2021,Warren,163
3/4/2021,Warren,131
3/3/2021,Warren,131
3/2/2021,Warren,318
3/1/2021,Warren,210
2/28/2021,Warren,25
2/27/2021,Warren,112
2/26/2021,Warren,112
2/25/2021,Warren,174
2/24/2021,Warren,179
2/23/2021,Warren,290
2/22/2021,Warren,139
2/21/2021,Warren,13
2/20/2021,Warren,97
2/19/2021,Warren,85
2/18/2021,Warren,161
2/17/2021,Warren,91
2/16/2021,Warren,84
2/15/2021,Warren,64
2/14/2021,Warren,20
2/13/2021,Warren,70
2/12/2021,Warren,152
2/11/2021,Warren,83
2/10/2021,Warren,58
2/9/2021,Warren,115
2/8/2021,Warren,81
2/7/2021,Warren,1
2/6/2021,Warren,31
2/5/2021,Warren,103
2/4/2021,Warren,65
2/3/2021,Warren,145
2/2/2021,Warren,78
2/1/2021,Warren,79
1/31/2021,Warren,17
1/30/2021,Warren,70
1/29/2021,Warren,76
1/28/2021,Warren,61
1/27/2021,Warren,58
1/26/2021,Warren,77
1/25/2021,Warren,69
1/24/2021,Warren,22
1/23/2021,Warren,26
1/22/2021,Warren,56
1/21/2021,Warren,114
1/20/2021,Warren,76
1/19/2021,Warren,73
1/18/2021,Warren,49
1/17/2021,Warren,1
1/16/2021,Warren,10
1/15/2021,Warren,66
1/14/2021,Warren,28
1/13/2021,Warren,28
1/12/2021,Warren,44
1/11/2021,Warren,62
1/10/2021,Warren,5
1/9/2021,Warren,10
1/8/2021,Warren,45
1/7/2021,Warren,39
1/6/2021,Warren,95
1/5/2021,Warren,24
1/4/2021,Warren,21
1/3/2021,Warren,1
1/2/2021,Warren,3
1/1/2021,Warren,2
12/31/2020,Warren,22
12/30/2020,Warren,28
12/29/2020,Warren,25
12/28/2020,Warren,35
12/27/2020,Warren,4
12/26/2020,Warren,7
12/24/2020,Warren,5
12/23/2020,Warren,33
12/22/2020,Warren,59
12/21/2020,Warren,34
12/19/2020,Warren,7
12/18/2020,Warren,36
12/17/2020,Warren,30
12/16/2020,Warren,8
12/15/2020,Warren,5
4/25/2021,Vernon,3
4/24/2021,Vernon,4
4/23/2021,Vernon,40
4/22/2021,Vernon,21
4/21/2021,Vernon,30
4/20/2021,Vernon,84
4/19/2021,Vernon,15
4/18/2021,Vernon,6
4/17/2021,Vernon,6
4/16/2021,Vernon,171
4/15/2021,Vernon,89
4/14/2021,Vernon,80
4/13/2021,Vernon,23
4/12/2021,Vernon,51
4/11/2021,Vernon,9
4/10/2021,Vernon,23
4/9/2021,Vernon,67
4/8/2021,Vernon,28
4/7/2021,Vernon,100
4/6/2021,Vernon,26
4/5/2021,Vernon,33
4/3/2021,Vernon,13
4/2/2021,Vernon,74
4/1/2021,Vernon,226
3/31/2021,Vernon,526
3/30/2021,Vernon,173
3/29/2021,Vernon,127
3/28/2021,Vernon,1
3/27/2021,Vernon,6
3/26/2021,Vernon,42
3/25/2021,Vernon,37
3/24/2021,Vernon,85
3/23/2021,Vernon,161
3/22/2021,Vernon,17
3/21/2021,Vernon,6
3/20/2021,Vernon,6
3/19/2021,Vernon,28
3/18/2021,Vernon,107
3/17/2021,Vernon,21
3/16/2021,Vernon,442
3/15/2021,Vernon,56
3/14/2021,Vernon,1
3/13/2021,Vernon,15
3/12/2021,Vernon,36
3/11/2021,Vernon,170
3/10/2021,Vernon,67
3/9/2021,Vernon,99
3/8/2021,Vernon,19
3/7/2021,Vernon,4
3/6/2021,Vernon,5
3/5/2021,Vernon,332
3/4/2021,Vernon,243
3/3/2021,Vernon,542
3/2/2021,Vernon,90
3/1/2021,Vernon,43
2/28/2021,Vernon,1
2/27/2021,Vernon,8
2/26/2021,Vernon,257
2/25/2021,Vernon,66
2/24/2021,Vernon,97
2/23/2021,Vernon,109
2/22/2021,Vernon,8
2/21/2021,Vernon,2
2/20/2021,Vernon,5
2/19/2021,Vernon,31
2/18/2021,Vernon,72
2/17/2021,Vernon,11
2/16/2021,Vernon,9
2/15/2021,Vernon,6
2/14/2021,Vernon,1
2/13/2021,Vernon,7
2/12/2021,Vernon,45
2/11/2021,Vernon,166
2/10/2021,Vernon,67
2/9/2021,Vernon,69
2/8/2021,Vernon,13
2/5/2021,Vernon,322
2/4/2021,Vernon,98
2/3/2021,Vernon,98
2/2/2021,Vernon,121
2/1/2021,Vernon,66
1/31/2021,Vernon,1
1/30/2021,Vernon,232
1/29/2021,Vernon,90
1/28/2021,Vernon,88
1/27/2021,Vernon,56
1/26/2021,Vernon,75
1/25/2021,Vernon,20
1/23/2021,Vernon,2
1/22/2021,Vernon,23
1/21/2021,Vernon,14
1/20/2021,Vernon,14
1/19/2021,Vernon,7
1/18/2021,Vernon,1
1/15/2021,Vernon,46
1/14/2021,Vernon,4
1/13/2021,Vernon,9
1/12/2021,Vernon,36
1/11/2021,Vernon,3
1/10/2021,Vernon,1
1/9/2021,Vernon,5
1/8/2021,Vernon,86
1/7/2021,Vernon,106
1/6/2021,Vernon,128
1/5/2021,Vernon,19
1/4/2021,Vernon,6
1/3/2021,Vernon,1
1/1/2021,Vernon,1
12/31/2020,Vernon,12
12/30/2020,Vernon,10
12/29/2020,Vernon,4
12/28/2020,Vernon,33
12/26/2020,Vernon,1
12/24/2020,Vernon,1
12/23/2020,Vernon,9
12/22/2020,Vernon,3
12/21/2020,Vernon,1
12/20/2020,Vernon,1
12/19/2020,Vernon,8
12/18/2020,Vernon,16
12/17/2020,Vernon,1
12/16/2020,Vernon,2
4/25/2021,Unknown,56
4/24/2021,Unknown,390
4/23/2021,Unknown,442
4/22/2021,Unknown,687
4/21/2021,Unknown,837
4/20/2021,Unknown,772
4/19/2021,Unknown,739
4/18/2021,Unknown,130
4/17/2021,Unknown,478
4/16/2021,Unknown,991
4/15/2021,Unknown,1303
4/14/2021,Unknown,999
4/13/2021,Unknown,745
4/12/2021,Unknown,864
4/11/2021,Unknown,507
4/10/2021,Unknown,880
4/9/2021,Unknown,1630
4/8/2021,Unknown,2288
4/7/2021,Unknown,1699
4/6/2021,Unknown,1912
4/5/2021,Unknown,1429
4/4/2021,Unknown,37
4/3/2021,Unknown,2390
4/2/2021,Unknown,3384
4/1/2021,Unknown,2335
3/31/2021,Unknown,1397
3/30/2021,Unknown,1337
3/29/2021,Unknown,1543
3/28/2021,Unknown,912
3/27/2021,Unknown,1205
3/26/2021,Unknown,2250
3/25/2021,Unknown,1610
3/24/2021,Unknown,2031
3/23/2021,Unknown,2889
3/22/2021,Unknown,1419
3/21/2021,Unknown,551
3/20/2021,Unknown,540
3/19/2021,Unknown,2323
3/18/2021,Unknown,2321
3/17/2021,Unknown,3404
3/16/2021,Unknown,2721
3/15/2021,Unknown,1529
3/14/2021,Unknown,89
3/13/2021,Unknown,2320
3/12/2021,Unknown,2209
3/11/2021,Unknown,2455
3/10/2021,Unknown,1549
3/9/2021,Unknown,1420
3/8/2021,Unknown,1473
3/7/2021,Unknown,738
3/6/2021,Unknown,1413
3/5/2021,Unknown,2027
3/4/2021,Unknown,1880
3/3/2021,Unknown,1311
3/2/2021,Unknown,1109
3/1/2021,Unknown,1197
2/28/2021,Unknown,370
2/27/2021,Unknown,1661
2/26/2021,Unknown,5448
2/25/2021,Unknown,2628
2/24/2021,Unknown,1749
2/23/2021,Unknown,4645
2/22/2021,Unknown,1596
2/21/2021,Unknown,32
2/20/2021,Unknown,239
2/19/2021,Unknown,836
2/18/2021,Unknown,853
2/17/2021,Unknown,1287
2/16/2021,Unknown,815
2/15/2021,Unknown,411
2/14/2021,Unknown,133
2/13/2021,Unknown,2316
2/12/2021,Unknown,1854
2/11/2021,Unknown,1886
2/10/2021,Unknown,738
2/9/2021,Unknown,998
2/8/2021,Unknown,992
2/7/2021,Unknown,151
2/6/2021,Unknown,680
2/5/2021,Unknown,4464
2/4/2021,Unknown,2137
2/3/2021,Unknown,1034
2/2/2021,Unknown,1193
2/1/2021,Unknown,939
1/31/2021,Unknown,329
1/30/2021,Unknown,101
1/29/2021,Unknown,7115
1/28/2021,Unknown,991
1/27/2021,Unknown,718
1/26/2021,Unknown,924
1/25/2021,Unknown,792
1/24/2021,Unknown,159
1/23/2021,Unknown,266
1/22/2021,Unknown,768
1/21/2021,Unknown,568
1/20/2021,Unknown,597
1/19/2021,Unknown,412
1/18/2021,Unknown,512
1/17/2021,Unknown,38
1/16/2021,Unknown,114
1/15/2021,Unknown,497
1/14/2021,Unknown,435
1/13/2021,Unknown,459
1/12/2021,Unknown,407
1/11/2021,Unknown,338
1/10/2021,Unknown,16
1/9/2021,Unknown,132
1/8/2021,Unknown,432
1/7/2021,Unknown,368
1/6/2021,Unknown,444
1/5/2021,Unknown,383
1/4/2021,Unknown,385
1/3/2021,Unknown,46
1/2/2021,Unknown,21
1/1/2021,Unknown,5
12/31/2020,Unknown,130
12/30/2020,Unknown,220
12/29/2020,Unknown,250
12/28/2020,Unknown,215
12/27/2020,Unknown,78
12/26/2020,Unknown,51
12/24/2020,Unknown,15
12/23/2020,Unknown,208
12/22/2020,Unknown,165
12/21/2020,Unknown,151
12/20/2020,Unknown,5
12/19/2020,Unknown,66
12/18/2020,Unknown,176
12/17/2020,Unknown,210
12/16/2020,Unknown,11
12/15/2020,Unknown,7
12/14/2020,Unknown,2
4/25/2021,Texas,10
4/24/2021,Texas,46
4/23/2021,Texas,27
4/22/2021,Texas,122
4/21/2021,Texas,41
4/20/2021,Texas,76
4/19/2021,Texas,39
4/18/2021,Texas,6
4/17/2021,Texas,35
4/16/2021,Texas,83
4/15/2021,Texas,64
4/14/2021,Texas,57
4/13/2021,Texas,169
4/12/2021,Texas,154
4/11/2021,Texas,7
4/10/2021,Texas,61
4/9/2021,Texas,108
4/8/2021,Texas,65
4/7/2021,Texas,96
4/6/2021,Texas,108
4/5/2021,Texas,34
4/4/2021,Texas,5
4/3/2021,Texas,26
4/2/2021,Texas,42
4/1/2021,Texas,77
3/31/2021,Texas,92
3/30/2021,Texas,354
3/29/2021,Texas,33
3/28/2021,Texas,10
3/27/2021,Texas,66
3/26/2021,Texas,62
3/25/2021,Texas,137
3/24/2021,Texas,42
3/23/2021,Texas,180
3/22/2021,Texas,43
3/21/2021,Texas,8
3/20/2021,Texas,31
3/19/2021,Texas,59
3/18/2021,Texas,56
3/17/2021,Texas,54
3/16/2021,Texas,145
3/15/2021,Texas,131
3/14/2021,Texas,2
3/13/2021,Texas,19
3/12/2021,Texas,125
3/11/2021,Texas,190
3/10/2021,Texas,45
3/9/2021,Texas,747
3/8/2021,Texas,47
3/7/2021,Texas,3
3/6/2021,Texas,13
3/5/2021,Texas,42
3/4/2021,Texas,81
3/3/2021,Texas,84
3/2/2021,Texas,348
3/1/2021,Texas,16
2/28/2021,Texas,9
2/27/2021,Texas,97
2/26/2021,Texas,128
2/25/2021,Texas,71
2/24/2021,Texas,35
2/23/2021,Texas,105
2/22/2021,Texas,28
2/21/2021,Texas,4
2/20/2021,Texas,10
2/19/2021,Texas,58
2/18/2021,Texas,61
2/17/2021,Texas,8
2/16/2021,Texas,20
2/15/2021,Texas,9
2/14/2021,Texas,5
2/13/2021,Texas,22
2/12/2021,Texas,125
2/11/2021,Texas,158
2/10/2021,Texas,30
2/9/2021,Texas,37
2/8/2021,Texas,20
2/6/2021,Texas,9
2/5/2021,Texas,824
2/4/2021,Texas,56
2/3/2021,Texas,50
2/2/2021,Texas,32
2/1/2021,Texas,17
1/30/2021,Texas,72
1/29/2021,Texas,124
1/28/2021,Texas,76
1/27/2021,Texas,16
1/26/2021,Texas,13
1/25/2021,Texas,18
1/24/2021,Texas,2
1/23/2021,Texas,10
1/22/2021,Texas,32
1/21/2021,Texas,68
1/20/2021,Texas,19
1/19/2021,Texas,22
1/18/2021,Texas,9
1/16/2021,Texas,2
1/15/2021,Texas,10
1/14/2021,Texas,6
1/13/2021,Texas,17
1/12/2021,Texas,16
1/11/2021,Texas,6
1/10/2021,Texas,3
1/9/2021,Texas,2
1/8/2021,Texas,32
1/7/2021,Texas,12
1/6/2021,Texas,30
1/5/2021,Texas,22
1/4/2021,Texas,10
1/3/2021,Texas,1
1/2/2021,Texas,12
1/1/2021,Texas,5
12/31/2020,Texas,5
12/30/2020,Texas,13
12/29/2020,Texas,27
12/28/2020,Texas,4
12/26/2020,Texas,2
12/23/2020,Texas,9
12/22/2020,Texas,7
12/21/2020,Texas,3
12/20/2020,Texas,1
12/18/2020,Texas,1
12/17/2020,Texas,2
12/16/2020,Texas,6
12/15/2020,Texas,2
4/25/2021,Taney,10
4/24/2021,Taney,49
4/23/2021,Taney,302
4/22/2021,Taney,86
4/21/2021,Taney,47
4/20/2021,Taney,128
4/19/2021,Taney,108
4/18/2021,Taney,12
4/17/2021,Taney,37
4/16/2021,Taney,124
4/15/2021,Taney,189
4/14/2021,Taney,219
4/13/2021,Taney,241
4/12/2021,Taney,320
4/11/2021,Taney,33
4/10/2021,Taney,125
4/9/2021,Taney,396
4/8/2021,Taney,496
4/7/2021,Taney,267
4/6/2021,Taney,541
4/5/2021,Taney,266
4/4/2021,Taney,14
4/3/2021,Taney,112
4/2/2021,Taney,421
4/1/2021,Taney,352
3/31/2021,Taney,448
3/30/2021,Taney,279
3/29/2021,Taney,100
3/28/2021,Taney,22
3/27/2021,Taney,150
3/26/2021,Taney,136
3/25/2021,Taney,104
3/24/2021,Taney,331
3/23/2021,Taney,545
3/22/2021,Taney,614
3/21/2021,Taney,22
3/20/2021,Taney,575
3/19/2021,Taney,371
3/18/2021,Taney,605
3/17/2021,Taney,425
3/16/2021,Taney,334
3/15/2021,Taney,453
3/14/2021,Taney,12
3/13/2021,Taney,216
3/12/2021,Taney,256
3/11/2021,Taney,198
3/10/2021,Taney,71
3/9/2021,Taney,447
3/8/2021,Taney,460
3/7/2021,Taney,20
3/6/2021,Taney,40
3/5/2021,Taney,348
3/4/2021,Taney,358
3/3/2021,Taney,638
3/2/2021,Taney,323
3/1/2021,Taney,361
2/28/2021,Taney,3
2/27/2021,Taney,671
2/26/2021,Taney,123
2/25/2021,Taney,102
2/24/2021,Taney,424
2/23/2021,Taney,190
2/22/2021,Taney,153
2/21/2021,Taney,3
2/20/2021,Taney,11
2/19/2021,Taney,310
2/18/2021,Taney,183
2/17/2021,Taney,20
2/16/2021,Taney,20
2/15/2021,Taney,7
2/14/2021,Taney,16
2/13/2021,Taney,268
2/12/2021,Taney,336
2/11/2021,Taney,255
2/10/2021,Taney,19
2/9/2021,Taney,199
2/8/2021,Taney,167
2/7/2021,Taney,27
2/6/2021,Taney,24
2/5/2021,Taney,221
2/4/2021,Taney,274
2/3/2021,Taney,74
2/2/2021,Taney,136
2/1/2021,Taney,103
1/31/2021,Taney,2
1/30/2021,Taney,7
1/29/2021,Taney,260
1/28/2021,Taney,326
1/27/2021,Taney,110
1/26/2021,Taney,111
1/25/2021,Taney,39
1/24/2021,Taney,11
1/23/2021,Taney,42
1/22/2021,Taney,355
1/21/2021,Taney,218
1/20/2021,Taney,255
1/19/2021,Taney,55
1/18/2021,Taney,33
1/17/2021,Taney,5
1/16/2021,Taney,7
1/15/2021,Taney,19
1/14/2021,Taney,155
1/13/2021,Taney,22
1/12/2021,Taney,16
1/11/2021,Taney,15
1/10/2021,Taney,26
1/9/2021,Taney,2
1/8/2021,Taney,32
1/7/2021,Taney,9
1/6/2021,Taney,25
1/5/2021,Taney,12
1/4/2021,Taney,23
1/3/2021,Taney,1
1/2/2021,Taney,2
12/31/2020,Taney,24
12/30/2020,Taney,54
12/29/2020,Taney,78
12/28/2020,Taney,46
12/27/2020,Taney,16
12/26/2020,Taney,9
12/24/2020,Taney,19
12/23/2020,Taney,112
12/22/2020,Taney,168
12/21/2020,Taney,32
12/20/2020,Taney,1
12/19/2020,Taney,3
12/18/2020,Taney,1
12/17/2020,Taney,8
12/16/2020,Taney,6
12/15/2020,Taney,2
12/14/2020,Taney,2
4/25/2021,Sullivan,1
4/24/2021,Sullivan,9
4/23/2021,Sullivan,12
4/22/2021,Sullivan,10
4/21/2021,Sullivan,12
4/20/2021,Sullivan,13
4/19/2021,Sullivan,4
4/18/2021,Sullivan,1
4/17/2021,Sullivan,10
4/16/2021,Sullivan,164
4/15/2021,Sullivan,23
4/14/2021,Sullivan,12
4/13/2021,Sullivan,7
4/12/2021,Sullivan,12
4/11/2021,Sullivan,4
4/10/2021,Sullivan,3
4/9/2021,Sullivan,25
4/8/2021,Sullivan,13
4/7/2021,Sullivan,10
4/6/2021,Sullivan,18
4/5/2021,Sullivan,3
4/4/2021,Sullivan,2
4/3/2021,Sullivan,9
4/2/2021,Sullivan,131
4/1/2021,Sullivan,15
3/31/2021,Sullivan,20
3/30/2021,Sullivan,22
3/29/2021,Sullivan,16
3/28/2021,Sullivan,3
3/27/2021,Sullivan,5
3/26/2021,Sullivan,198
3/25/2021,Sullivan,72
3/24/2021,Sullivan,8
3/23/2021,Sullivan,84
3/22/2021,Sullivan,5
3/20/2021,Sullivan,17
3/19/2021,Sullivan,106
3/18/2021,Sullivan,26
3/17/2021,Sullivan,11
3/16/2021,Sullivan,20
3/15/2021,Sullivan,2
3/13/2021,Sullivan,3
3/12/2021,Sullivan,92
3/11/2021,Sullivan,11
3/10/2021,Sullivan,7
3/9/2021,Sullivan,16
3/8/2021,Sullivan,9
3/7/2021,Sullivan,2
3/6/2021,Sullivan,9
3/5/2021,Sullivan,40
3/4/2021,Sullivan,208
3/3/2021,Sullivan,95
3/2/2021,Sullivan,20
3/1/2021,Sullivan,32
2/28/2021,Sullivan,1
2/27/2021,Sullivan,24
2/26/2021,Sullivan,121
2/25/2021,Sullivan,104
2/24/2021,Sullivan,44
2/23/2021,Sullivan,3
2/22/2021,Sullivan,5
2/20/2021,Sullivan,1
2/19/2021,Sullivan,7
2/18/2021,Sullivan,58
2/17/2021,Sullivan,1
2/16/2021,Sullivan,4
2/15/2021,Sullivan,1
2/14/2021,Sullivan,2
2/13/2021,Sullivan,1
2/12/2021,Sullivan,14
2/11/2021,Sullivan,8
2/10/2021,Sullivan,11
2/9/2021,Sullivan,44
2/8/2021,Sullivan,14
2/6/2021,Sullivan,3
2/5/2021,Sullivan,122
2/4/2021,Sullivan,25
2/3/2021,Sullivan,3
2/2/2021,Sullivan,14
2/1/2021,Sullivan,200
1/30/2021,Sullivan,1
1/29/2021,Sullivan,24
1/28/2021,Sullivan,39
1/27/2021,Sullivan,35
1/25/2021,Sullivan,2
1/22/2021,Sullivan,54
1/21/2021,Sullivan,4
1/20/2021,Sullivan,7
1/19/2021,Sullivan,5
1/18/2021,Sullivan,1
1/15/2021,Sullivan,9
1/14/2021,Sullivan,6
1/13/2021,Sullivan,13
1/12/2021,Sullivan,39
1/11/2021,Sullivan,19
1/9/2021,Sullivan,2
1/8/2021,Sullivan,1
1/7/2021,Sullivan,2
1/6/2021,Sullivan,1
1/5/2021,Sullivan,3
12/31/2020,Sullivan,1
12/29/2020,Sullivan,2
12/28/2020,Sullivan,1
12/23/2020,Sullivan,12
12/21/2020,Sullivan,16
12/19/2020,Sullivan,1
4/25/2021,Stone,9
4/24/2021,Stone,65
